,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,平均タイム差,平均タイム差合計,平均タイム差平均,上り平均,勝率,速度,速度平均,秒タイム,予想タイム,最初コーナー,最終コーナー,コーナー平均,位置取り,前ペース,後ペース,上り-前ペース,上り-後ペース,前ペース-後ペース,前ペース平均,後ペース平均,コーナー平均平均,上り-前ペース平均,上り-後ペース平均,前ペース-後ペース平均,最終コーナーから着順,最初コーナーから着順,最初コーナーから最終コーナー,位置取り平均,最終コーナー平均,最初コーナー平均,最終コーナーから着順平均,最初コーナーから着順平均,最初コーナーから最終コーナー平均,ﾀｲﾑ指数偏差,上り偏差,本番年齢,着差_調整,着差平均_condision,上がりハロン平均,ﾀｲﾑ指数_調整,ﾀｲﾑ指数_調整_合計,ﾀｲﾑ指数3平均
140,140,2013/10/06,4東京2,晴,11.0,毎日王冠(G2),,11.0,8.0,10,9.3,6,2,柴田善臣,56.0,芝1800,良,-9.0,1:46.8,0.1,111.0,5-5-5,35.5-33.3,32.7,498(-8),,,エイシンフラッシュ,2422.0,1,,1013.3333333333334,0.38333333333333336,107.55555555555556,0,,,34.17777777777778,0.7804878048780488,16.853932584269664,16.75296681049172,106.8,119.93333333333337,5.0,5.0,5.0,0.45454545454545453,35.5,33.3,-2.799999999999997,-0.5999999999999943,2.200000000000003,35.82222222222222,34.977777777777774,9.538888888888888,-1.8799999999999992,-0.8400000000000001,1.0399999999999991,3.0,3.0,0.0,0.03974713183590418,9.466666666666667,9.733333333333333,5.533333333333333,5.8,0.26666666666666666,12.38430836785002,0.9999218719480026,4,0.1,0.4555555555555555,34.992592592592594,31.0,339.0,108.75
141,141,2013/06/23,3阪神8,曇,11.0,宝塚記念(G1),,11.0,8.0,11,2.4,1,3,岩田康誠,56.0,芝2200,良,11.0,2:13.8,0.6,112.0,3-3-3-3,34.7-38.0,35.9,470(0),,,ゴールドシップ,3333.6,2,,5897.599999999999,0.06499999999999999,104.0,0,,,34.06666666666667,0.9444444444444444,16.442451420029894,16.630963190278628,133.8,119.75909090909089,3.0,3.0,3.0,0.2727272727272727,34.7,38.0,1.1999999999999957,-2.1000000000000014,-3.299999999999997,35.9,35.53333333333333,6.45,-1.4999999999999993,-1.0599999999999987,0.44000000000000056,0.0,0.0,0.0,0.024194360363566012,6.9,6.1,5.3,4.5,-0.8,16.465340507154078,1.1832159566199232,4,0.6,0.16666666666666666,35.166666666666664,32.0,176.0,107.0
142,142,2013/10/06,4東京2,晴,11.0,毎日王冠(G2),,11.0,6.0,6,7.9,4,1,福永祐一,58.0,芝1800,良,-9.0,1:46.7,-0.1,111.0,4-4-4,35.5-33.3,32.8,484(+3),,,(ジャスタウェイ),6077.0,3,,2491.514285714286,0.3260869565217392,100.78571428571429,0,,,34.54285714285714,0.8225806451612904,16.869728209934394,16.55816548966108,106.7,120.05627906976744,4.0,4.0,4.0,0.36363636363636365,35.5,33.3,-2.700000000000003,-0.5,2.200000000000003,35.47142857142857,35.114285714285714,7.119565217391305,-0.7652173913043476,-0.5086956521739125,0.256521739130435,3.0,3.0,0.0,0.03569770766236284,6.739130434782608,7.3478260869565215,2.8260869565217392,3.4347826086956523,0.6086956521739131,14.90152863150474,0.9853087502571636,6,-0.05,0.3071428571428572,35.04285714285714,31.0,532.0,111.0
143,143,2013/10/06,4京都2,晴,11.0,京都大賞典(G2),,13.0,1.0,1,50.1,7,2,吉田隼人,56.0,芝2400,良,-19.0,2:22.9,0.0,110.0,10-8-10-10,36.1-34.9,33.7,484(+2),,アオル,ヒットザターゲット,2426.4,4,,876.2083333333334,0.3821428571428571,99.08333333333333,0,,,35.416666666666664,0.8116883116883117,16.794961511546536,16.535754531941087,142.9,120.94379084967326,10.0,10.0,9.5,0.7692307692307693,36.1,34.9,-2.3999999999999986,-1.1999999999999957,1.2000000000000028,35.98333333333333,35.875,5.952380952380952,-0.7928571428571419,-0.499999999999999,0.292857142857143,8.0,8.0,0.0,0.029560434397872943,6.0,5.714285714285714,2.2857142857142856,2.0,-0.2857142857142857,12.063535505352023,1.6111555549425458,4,0.0,0.37916666666666665,35.75833333333333,30.0,254.0,105.0
144,144,2013/10/06,4東京2,晴,11.0,毎日王冠(G2),,11.0,7.0,9,5.2,2,7,四位洋文,54.0,芝1800,良,-9.0,1:47.2,0.5,107.0,9-9-9,35.5-33.3,32.7,490(+18),,出遅れ,エイシンフラッシュ,,5,,1854.0999999999997,0.10000000000000003,96.66666666666667,0,,,34.28333333333333,0.8591549295774648,16.791044776119403,16.68070678266856,107.2,119.82499999999997,9.0,9.0,9.0,0.8181818181818182,35.5,33.3,-2.799999999999997,-0.5999999999999943,2.200000000000003,36.083333333333336,34.68333333333333,5.447916666666667,-1.1499999999999995,-0.39999999999999947,0.75,2.0,2.0,0.0,0.03667012219019457,5.625,5.375,2.25,2.0,-0.25,15.811388300841896,1.0770329614268996,3,0.5,0.049999999999999996,35.016666666666666,27.0,146.0,104.75
145,145,2013/06/23,3阪神8,曇,11.0,宝塚記念(G1),,11.0,7.0,8,49.0,7.0,6,柴田善臣,58.0,芝2200,良,11.0,2:14.4,1.2,107.0,7-7-7-7,34.7-38.0,36.0,486(-2),,,ゴールドシップ,,6,,1496.1647058823528,0.5547619047619049,99.23529411764706,0,,,34.7235294117647,0.8169642857142857,16.369047619047617,16.517971014989048,134.4,121.71540229885059,7.0,7.0,7.0,0.6363636363636364,34.7,38.0,1.2999999999999972,-2.0,-3.299999999999997,36.141176470588235,35.3,8.238095238095237,-0.9809523809523814,-0.5095238095238097,0.4714285714285717,1.0,1.0,0.0,0.03992852435714587,7.571428571428571,8.476190476190476,3.6666666666666665,4.571428571428571,0.9047619047619048,13.290228188005509,1.1672529026920326,5,1.2,0.5,35.38823529411765,27.0,434.0,110.25
146,146,2013/10/06,4京都2,晴,11.0,京都大賞典(G2),,13.0,2.0,2,166.2,11,1,北村友一,56.0,芝2400,良,-19.0,2:22.9,0.0,108.0,6-6-9-8,36.1-34.9,34.0,514(-8),,,(アンコイルド),6092.4,7,,726.8095238095237,0.7410714285714286,93.14285714285714,0,,,35.54761904761905,0.6462093862815884,16.794961511546536,16.414153683504694,142.9,121.57118997912316,6.0,8.0,7.25,0.46153846153846156,36.1,34.9,-2.1000000000000014,-0.8999999999999986,1.2000000000000028,35.80000000000001,35.58095238095238,7.276785714285714,-0.11071428571428628,-0.025000000000000862,0.08571428571428541,7.0,5.0,-2.0,0.039272914408447594,6.892857142857143,7.714285714285714,1.6785714285714286,2.5,0.8214285714285714,13.236798776703322,1.4901100837962118,5,0.0,0.7166666666666667,35.642857142857146,28.0,399.0,103.25
147,147,2013/09/22,4中山7,晴,11.0,産経賞オールカマー(G2),,16.0,6.0,12,38.0,9,1,田辺裕信,56.0,芝2200,良,-13.0,2:12.0,0.0,110.0,14-14-13-9,36.0-36.3,33.6,472(-4),,,(メイショウナルト),6114.8,8,,838.6285714285714,0.5805555555555555,88.14285714285714,0,,,34.75714285714285,0.7017543859649122,16.666666666666668,16.474586400496097,132.0,121.87920792079214,14.0,9.0,12.5,0.875,36.0,36.3,-2.3999999999999986,-2.6999999999999957,-0.29999999999999716,36.53571428571429,34.849999999999994,5.87962962962963,-0.8444444444444446,-0.09444444444444539,0.7499999999999992,8.0,13.0,5.0,0.031675871945249554,5.555555555555555,5.888888888888889,0.2222222222222222,0.5555555555555556,0.3333333333333333,11.250607862925389,1.7378306596622266,5,0.0,0.55,35.38095238095239,30.0,147.0,100.75
148,148,2013/09/08,4中山2,雨,11.0,京成杯オータムH(G3),,14.0,3.0,3,22.3,8,11,高倉稜,57.5,芝1600,良,-16.0,1:33.0,1.2,107.0,14-14-14,34.0-35.1,33.5,500(+4),,出遅れ,エクセラントカーヴ,,9,,435.0,0.5750000000000001,78.0,0,,,34.5,0.8,17.204301075268816,16.951304456289122,93.0,124.49154929577465,14.0,14.0,14.0,1.0,34.0,35.1,-0.5,-1.6000000000000014,-1.1000000000000014,37.3,34.6,12.03525641025641,-0.6769230769230753,-0.5307692307692295,0.14615384615384577,3.0,3.0,0.0,0.054086474131682154,11.423076923076923,12.653846153846153,4.384615384615385,5.615384615384615,1.2307692307692308,10.268013379687043,1.0108058147150363,6,1.2,0.30000000000000004,35.46666666666667,27.0,596.0,104.25
149,149,2013/08/18,4函館2,小雨,11.0,札幌記念(G2),,16.0,7.0,14,3.4,2,1,武豊,57.0,芝2000,重,46.0,2:06.5,-1.0,108.0,1-1-1-1,36.2-39.7,39.7,488(-4),,,(アスカクリチャン),6612.0,10,,4909.166666666667,0.25588235294117645,109.33333333333333,0,,,36.7,1.0,15.810276679841897,16.949482616261044,126.5,121.33333333333334,1.0,1.0,1.0,0.0625,36.2,39.7,3.5,0.0,-3.5,35.833333333333336,36.7,4.019607843137255,0.505882352941177,-0.04705882352941118,-0.5529411764705882,0.0,0.0,0.0,0.018916096564838756,3.9411764705882355,4.117647058823529,0.4117647058823529,0.5882352941176471,0.17647058823529413,13.159163356646712,1.4686539566706804,4,-0.5,-0.25,36.41111111111112,28.0,305.0,109.5
150,150,2013/08/18,4函館2,小雨,11.0,札幌記念(G2),,16.0,3.0,5,10.2,4.0,13,戸崎圭太,57.0,芝2000,重,46.0,2:11.7,5.2,66.0,15-13-9-10,36.2-39.7,42.9,494(+10),,躓く,トウケイヘイロー,,11,,2288.8470588235296,0.491304347826087,100.52941176470588,0,,,35.51176470588234,0.7857142857142857,15.186028853454824,16.48372944825885,131.7,121.31886792452838,15.0,10.0,11.75,0.9375,36.2,39.7,6.699999999999996,3.1999999999999957,-3.5,35.74117647058823,35.73529411764706,5.757246376811594,0.13043478260869595,-0.3391304347826092,-0.46956521739130513,-3.0,2.0,5.0,0.02688861364603888,5.173913043478261,5.913043478260869,1.434782608695652,2.1739130434782608,0.7391304347826086,13.262769004497766,1.796447110889219,7,5.2,0.55,35.66274509803921,-14.0,520.0,97.25
151,151,2013/10/06,4京都2,晴,11.0,京都大賞典(G2),,13.0,6.0,9,33.2,6,6,池添謙一,56.0,芝2400,良,-19.0,2:23.3,0.4,106.0,9-8-5-6,36.1-34.9,34.7,534(0),,,ヒットザターゲット,,12,,1696.216666666667,0.8340000000000001,102.83333333333333,0,,,35.26666666666667,0.6282051282051282,16.74808094905792,16.53827424984236,143.3,120.0064377682403,9.0,6.0,7.0,0.6923076923076923,36.1,34.9,-1.3999999999999986,-0.19999999999999574,1.2000000000000028,35.391666666666666,35.24999999999999,6.78,0.08400000000000006,0.10000000000000028,0.016000000000000226,0.0,3.0,3.0,0.03747545422175714,6.04,7.48,-0.08,1.36,1.44,9.989417477433884,1.5995931435374655,6,0.4,0.8791666666666664,35.30277777777777,26.0,594.0,103.0
152,152,2013/09/22,4中山7,晴,11.0,産経賞オールカマー(G2),,16.0,7.0,13,14.1,6,7,戸崎圭太,57.0,芝2200,良,-13.0,2:12.5,0.5,106.0,8-8-8-9,36.0-36.3,34.7,426(-14),,,ヴェルデグリーン,,13,,1175.8,0.32187499999999997,92.0,0,,,34.39,0.8267716535433071,16.60377358490566,16.469628250428396,132.5,121.22777777777777,8.0,9.0,8.25,0.5,36.0,36.3,-1.2999999999999972,-1.5999999999999943,-0.29999999999999716,36.010000000000005,35.260000000000005,8.484375,-0.24374999999999902,-0.7687499999999994,-0.5250000000000004,2.0,1.0,-1.0,0.04693408970974504,8.125,8.6875,4.6875,5.25,0.5625,14.592504119258908,0.8333033443277551,5,0.5,0.265,35.22,26.0,274.0,109.5
153,153,2013/10/13,4東京4,晴,11.0,アイルランドT(OP),,9.0,4.0,4,16.5,6,1,武士沢友,56.0,芝2000,良,-14.0,2:00.9,0.0,100.0,9-9-9,37.0-33.7,32.9,456(-4),,出遅れ,(サトノギャラント),2219.6,14,,622.4,0.5903225806451613,97.75,0,,,34.275,0.6862745098039216,16.542597187758478,16.832859014280675,120.9,121.59573459715635,9.0,9.0,9.0,1.0,37.0,33.7,-4.100000000000001,-0.8000000000000043,3.299999999999997,36.8,34.35,8.610215053763442,-1.0806451612903218,-0.4225806451612897,0.6580645161290322,8.0,8.0,0.0,0.04319381095182141,8.64516129032258,8.548387096774194,2.064516129032258,1.967741935483871,-0.0967741935483871,10.679273149423606,1.3988520684386183,6,0.0,0.47500000000000003,35.141666666666666,20.0,463.0,101.5
154,154,2013/09/22,4中山7,晴,11.0,産経賞オールカマー(G2),,16.0,8.0,15,6.9,4,8,北村宏司,56.0,芝2200,良,-13.0,2:12.6,0.6,103.0,4-4-5-4,36.0-36.3,35.4,508(0),,,ヴェルデグリーン,,15,,847.9666666666667,0.3870967741935484,103.25,0,,,35.025,0.7104477611940299,16.591251885369534,16.6852778273728,132.6,120.69407176287041,4.0,4.0,4.25,0.25,36.0,36.3,-0.6000000000000014,-0.8999999999999986,-0.29999999999999716,35.9625,35.575,5.854838709677418,-0.764516129032257,-0.47741935483870984,0.2870967741935472,-4.0,-4.0,0.0,0.029812586596073602,5.354838709677419,6.161290322580645,0.6451612903225806,1.4516129032258065,0.8064516129032258,8.459866189101339,1.0114771067602073,6,0.6,0.40416666666666673,35.520833333333336,23.0,697.0,106.25
155,155,2013/09/22,4中山7,晴,11.0,産経賞オールカマー(G2),,16.0,5.0,9,3.0,1,3,川田将雅,57.0,芝2200,良,-13.0,2:12.1,0.1,108.0,4-4-4-3,36.0-36.3,35.0,482(-2),,,ヴェルデグリーン,1516.4,16,,1571.1789473684212,0.2863636363636364,102.52631578947368,0,,,35.136842105263156,0.8306451612903226,16.654049962149887,16.5671670391029,132.1,120.65570776255701,4.0,3.0,3.75,0.25,36.0,36.3,-1.0,-1.2999999999999972,-0.29999999999999716,36.22631578947368,35.636842105263156,6.0265151515151505,-0.47272727272727266,-0.4363636363636358,0.03636363636363688,0.0,1.0,1.0,0.03216846050189849,5.636363636363637,6.181818181818182,2.272727272727273,2.8181818181818183,0.5454545454545454,9.800852553479583,0.789390902037312,5,0.1,0.2526315789473684,35.66666666666666,28.0,514.0,108.75
156,156,2013/10/06,4東京2,晴,11.0,毎日王冠(G2),,11.0,8.0,11,9.8,7,4,北村宏司,56.0,芝1800,良,-9.0,1:46.9,0.2,110.0,2-2-2,35.5-33.3,33.3,534(-6),,,エイシンフラッシュ,900.0,17,,1181.8666666666666,0.3857142857142857,102.66666666666667,0,,,34.13333333333333,0.7894736842105263,16.838166510757716,17.077191381734945,106.9,122.62121212121211,2.0,2.0,2.0,0.18181818181818182,35.5,33.3,-2.200000000000003,0.0,2.200000000000003,36.23333333333333,34.03333333333334,2.888888888888889,-0.14761904761904734,0.05238095238095143,0.1999999999999988,-2.0,-2.0,0.0,0.011518110452244042,2.857142857142857,2.8095238095238093,-1.4761904761904763,-1.5238095238095237,-0.047619047619047616,11.531218854243589,1.4939824199348464,7,0.2,0.23333333333333336,34.79999999999999,30.0,498.0,107.75
157,157,2012/10/07,4東京2,晴,11.0,毎日王冠(G2),,16.0,7.0,13,4.4,2,9,内田博幸,57.0,芝1800,良,-10.0,1:45.6,0.6,110.0,10-8-7,34.5-35.4,33.8,494(+6),,,カレンブラックヒル,,1,,1245.8,0.33333333333333337,97.0909090909091,0,,,34.92727272727272,0.7876712328767124,17.045454545454547,16.503659351187068,105.6,120.45789473684205,10.0,7.0,8.333333333333334,0.625,34.5,35.4,-0.7000000000000028,-1.6000000000000014,-0.8999999999999986,35.418181818181814,35.27272727272728,7.12962962962963,-0.7666666666666665,-0.34999999999999903,0.41666666666666746,-2.0,1.0,3.0,0.03656650390446995,6.888888888888889,7.277777777777778,2.888888888888889,3.2777777777777777,0.3888888888888889,16.145289099635328,0.9216689667177292,5,0.6,0.390909090909091,35.2060606060606,30.0,364.0,107.75
158,158,2012/09/17,4中山5,晴,11.0,セントライト記念(G2),,17.0,6.0,12,2.0,1,1,蛯名正義,56.0,芝2200,良,-23.0,2:10.8,-0.2,107.0,6-4-3-1,35.2-34.7,34.4,498(+8),,,(スカイディグニティ),5326.0,2,,1345.2,0.03571428571428571,93.0,0,,,34.49999999999999,0.8450704225352113,16.819571865443425,16.463215646899588,130.8,121.89736842105263,6.0,1.0,3.5,0.35294117647058826,35.2,34.7,-0.8000000000000043,-0.30000000000000426,0.5,36.28,34.92,5.773809523809525,-1.6571428571428595,-0.7285714285714288,0.9285714285714306,0.0,5.0,5.0,0.022866310701062254,5.571428571428571,6.0,2.857142857142857,3.2857142857142856,0.42857142857142855,12.912566553555493,0.3407253292609755,3,-0.1,0.09000000000000001,35.233333333333334,27.0,115.0,102.25
159,159,2012/06/24,3阪神8,晴,11.0,宝塚記念(G1),,16.0,4.0,7,4.4,2.0,2,ウィリア,58.0,芝2200,良,-2.0,2:11.2,0.3,118.0,6-6-6-3,34.3-35.3,35.4,496(-2),,出遅れ,オルフェーヴル,5398.4,3,,2831.42,0.14333333333333337,102.8,0,,,34.589999999999996,0.92,16.76829268292683,16.394826368583352,131.2,121.37894736842101,6.0,3.0,5.25,0.375,34.3,35.3,1.1000000000000014,0.10000000000000142,-1.0,36.169999999999995,34.959999999999994,6.483333333333333,-0.47333333333333344,-0.43333333333333285,0.04000000000000057,1.0,4.0,3.0,0.04282928858880805,5.0,7.933333333333334,2.4,5.333333333333333,2.933333333333333,12.752297587101706,0.9607736140735754,5,0.3,0.06999999999999998,35.239999999999995,38.0,382.0,113.25
160,160,2012/08/19,2札幌2,晴,11.0,札幌記念(G2),,14.0,3.0,4,1.7,1,2,福永祐一,57.0,芝2000,良,-17.0,1:58.8,0.1,108.0,3-2-2-1,35.0-35.2,35.3,508(0),,,フミノイマージン,2630.4,4,,2516.5,0.08749999999999998,105.9090909090909,0,,,34.336363636363636,0.9366197183098591,16.835016835016834,16.64629046897856,118.8,119.86481481481476,3.0,1.0,2.0,0.21428571428571427,35.0,35.2,0.29999999999999716,0.09999999999999432,-0.20000000000000284,35.96363636363636,35.06363636363636,6.763888888888888,-1.474999999999999,-0.6416666666666669,0.8333333333333321,-1.0,1.0,2.0,0.04243263758506397,5.916666666666667,7.166666666666667,3.9166666666666665,5.166666666666667,1.25,11.894506712799332,0.9151583430747965,5,0.1,0.022727272727272724,35.12121212121212,28.0,306.0,113.5
161,161,2012/10/07,4東京2,晴,11.0,毎日王冠(G2),,16.0,2.0,4,3.5,1,1,秋山真一,56.0,芝1800,良,-10.0,1:45.0,0.0,114.0,2-3-3,34.5-35.4,34.3,468(+8),,,(ジャスタウェイ),6117.6,5,,6117.6,-0.16,114.0,0,,,34.3,1.0,17.142857142857142,16.946400903916572,105.0,114.90000000000002,2.0,3.0,2.6666666666666665,0.125,34.5,35.4,-0.20000000000000284,-1.1000000000000014,-0.8999999999999986,34.5,35.4,1.7666666666666664,0.05999999999999943,-0.3400000000000006,-0.4,2.0,1.0,-1.0,0.006564350277147896,1.8,1.6,0.8,0.6,-0.2,10.056783227697059,0.5849976258261417,3,0.0,0.0,34.73333333333333,34.0,96.0,101.25
162,162,2012/10/07,4東京2,晴,11.0,毎日王冠(G2),,16.0,4.0,7,61.6,12,2,柴田善臣,54.0,芝1800,良,-10.0,1:45.0,0.0,117.0,10-8-9,34.5-35.4,33.0,490(+8),,,カレンブラックヒル,2433.6,6,,1157.8666666666666,0.39375000000000004,101.0,0,,,34.5,0.8292682926829268,17.142857142857142,16.668893325634322,105.0,120.12815533980582,10.0,9.0,9.0,0.625,34.5,35.4,-1.5,-2.3999999999999986,-0.8999999999999986,36.166666666666664,35.0,9.71875,-2.1374999999999993,-0.6875,1.4499999999999993,7.0,8.0,1.0,0.03933274150321426,9.625,10.0,5.75,6.125,0.375,14.220486005134362,0.992689326408535,3,0.0,0.5666666666666668,35.22222222222222,37.0,130.0,105.0
163,163,2012/04/29,3京都4,晴,11.0,天皇賞(春)(G1),,18.0,3.0,5,62.7,9.0,4,四位洋文,58.0,芝3200,良,-20.0,3:14.9,1.1,101.0,13-12-13-12,35.9-36.5,33.6,476(-4),,,ビートブラック,2000.0,7,,539.55,0.45416666666666666,102.5,0,,,35.574999999999996,0.704,16.418676244227807,16.34367002225542,194.9,121.36538461538463,13.0,12.0,12.5,0.7222222222222222,35.9,36.5,-2.299999999999997,-2.8999999999999986,-0.6000000000000014,35.699999999999996,35.975,10.3125,-0.024999999999999616,-0.75,-0.7250000000000004,8.0,9.0,1.0,0.04528212606869419,8.958333333333334,11.291666666666666,4.541666666666667,6.875,2.3333333333333335,8.544846400023818,1.5186625694998868,8,1.1,0.6124999999999999,35.75,21.0,582.0,100.0
164,164,2012/06/03,3東京2,曇,11.0,安田記念(G1),,18.0,4.0,7,6.6,1,9,ウィリア,58.0,芝1600,良,-15.0,1:32.0,0.7,111.0,8-7,33.8-35.0,34.8,506(0),,,ストロングリターン,,8,,3199.84,0.46071428571428574,106.2,0,,,34.2,0.9285714285714286,17.391304347826086,16.798600831663627,92.0,121.26294820717136,8.0,7.0,7.5,0.4444444444444444,33.8,35.0,1.0,-0.20000000000000284,-1.2000000000000028,35.6,35.339999999999996,7.0,-0.764285714285714,-0.48571428571428654,0.27857142857142747,-2.0,-1.0,1.0,0.029372822191175613,6.714285714285714,7.428571428571429,2.642857142857143,3.357142857142857,0.7142857142857143,13.392535234226566,0.9853594944655133,4,0.7,0.12999999999999998,35.04666666666667,31.0,311.0,109.75
165,165,2012/09/23,4中山7,雨,11.0,産経賞オールカマー(G2),,16.0,7.0,13,3.1,2.0,1,柴田善臣,56.0,芝2200,重,16.0,2:15.5,-0.2,111.0,7-7-4-2,36.3-36.0,35.9,482(+10),,躓く,(ダイワファルコン),6112.0,9,,1455.6,0.47,95.61538461538461,0,,,34.699999999999996,0.8571428571428571,16.236162361623617,16.407489646412746,135.5,122.44878048780498,7.0,2.0,5.0,0.4375,36.3,36.0,-0.3999999999999986,-0.10000000000000142,0.29999999999999716,36.48461538461539,34.85384615384615,7.333333333333333,-1.7066666666666672,-0.1400000000000001,1.566666666666667,1.0,6.0,5.0,0.038423971825746486,6.533333333333333,7.6,3.7333333333333334,4.8,1.0666666666666667,14.084566021003274,1.1968709203585823,4,-0.1,0.43846153846153846,35.34615384615385,31.0,243.0,102.5
166,166,2012/09/23,4中山7,雨,11.0,産経賞オールカマー(G2),,16.0,2.0,3,13.7,4,2,北村宏司,56.0,芝2200,重,16.0,2:15.7,0.2,109.0,4-4-2-1,36.3-36.0,36.2,504(0),,,ナカヤマナイト,2432.0,10,,729.6421052631579,0.34375000000000006,101.89473684210526,0,,,34.98421052631579,0.7258687258687259,16.21223286661754,16.664805404144897,135.7,121.29316239316239,4.0,1.0,2.75,0.25,36.3,36.0,-0.09999999999999432,0.20000000000000284,0.29999999999999716,36.04736842105263,35.463157894736845,6.392361111111111,-1.2124999999999988,-0.4708333333333335,0.7416666666666654,-1.0,2.0,3.0,0.033194459847088895,6.041666666666667,6.583333333333333,1.7916666666666667,2.3333333333333335,0.5416666666666666,8.392758783618174,0.8644073113989724,5,0.2,0.4078947368421053,35.49824561403509,29.0,494.0,102.75
167,167,2012/06/24,3阪神8,晴,11.0,宝塚記念(G1),,16.0,4.0,8,21.4,8,7,佐藤哲三,58.0,芝2200,良,-2.0,2:13.2,2.3,103.0,4-4-4-1,34.3-35.3,37.6,532(-4),,,オルフェーヴル,,11,,2511.0571428571425,0.4230769230769231,103.0952380952381,0,,,35.50952380952382,0.815068493150685,16.516516516516518,16.545940921269498,133.2,120.36554054054055,4.0,1.0,3.25,0.25,34.3,35.3,3.3000000000000043,2.3000000000000043,-1.0,35.528571428571425,35.39999999999999,3.2403846153846154,0.538461538461539,0.1307692307692318,-0.4076923076923072,-6.0,-3.0,3.0,0.01817489074151645,3.0,3.3076923076923075,-0.6538461538461539,-0.34615384615384615,0.3076923076923077,9.38010035014952,1.042906669356206,7,2.3,0.4333333333333334,35.479365079365074,23.0,624.0,100.0
168,168,2012/10/07,4東京2,晴,11.0,毎日王冠(G2),,16.0,1.0,1,21.5,8,14,小牧太,57.0,芝1800,良,-10.0,1:46.1,1.1,102.0,1-1-1,34.5-35.4,36.5,500(0),,,カレンブラックヒル,,12,,675.9222222222221,0.5913043478260868,102.55555555555556,0,,,35.91111111111112,0.5975103734439834,16.96512723845429,16.912886903759293,106.1,119.84460431654676,1.0,1.0,1.0,0.0625,34.5,35.4,2.0,1.1000000000000014,-0.8999999999999986,35.38333333333333,35.25555555555556,2.0942028985507246,0.7326086956521746,0.4630434782608706,-0.269565217391304,-13.0,-13.0,0.0,0.00865602289020661,2.108695652173913,2.0869565217391304,-4.326086956521739,-4.3478260869565215,-0.021739130434782608,13.953294660030092,1.3092940052614883,7,1.1,0.6055555555555556,35.516666666666666,22.0,857.0,108.75
169,169,2012/04/29,3京都4,晴,11.0,天皇賞(春)(G1),,18.0,8.0,16,10.2,3.0,2,岩田康誠,58.0,芝3200,良,-20.0,3:14.5,0.7,103.0,7-7-7-5,35.9-36.5,34.0,478(-4),,,ビートブラック,5411.6,13,,2594.0266666666666,0.195,102.2,0,,,35.08666666666666,0.875,16.452442159383033,16.52061500048025,194.5,120.83870967741933,7.0,5.0,6.5,0.3888888888888889,35.9,36.5,-1.8999999999999986,-2.5,-0.6000000000000014,35.77333333333334,35.413333333333334,5.333333333333334,-0.06999999999999958,-0.4,-0.3300000000000004,3.0,5.0,2.0,0.025794345579847194,4.75,5.35,2.05,2.65,0.6,11.455919659202191,0.7354329867530656,6,0.7,0.1833333333333333,35.42444444444445,23.0,474.0,106.75
170,170,2012/09/23,4中山7,雨,11.0,産経賞オールカマー(G2),,16.0,7.0,14,182.9,14.0,13,吉田隼人,56.0,芝2200,重,16.0,2:17.9,2.4,91.0,13-9-5-6,36.3-36.0,38.1,472(-6),,出脚鈍い,ナカヤマナイト,,14,,1065.5590909090909,0.8500000000000001,102.86363636363636,0,,,35.74545454545454,0.6231884057971014,15.95358955765047,16.369249074753935,137.9,121.10416666666666,13.0,6.0,8.25,0.8125,36.3,36.0,1.8000000000000043,2.1000000000000014,0.29999999999999716,36.05909090909091,35.77727272727273,8.589430894308943,1.2634146341463415,0.024390243902438852,-1.2390243902439029,-7.0,0.0,7.0,0.04670413002161305,8.024390243902438,8.975609756097562,1.6585365853658536,2.6097560975609757,0.9512195121951219,11.122590442005386,1.072063304050258,9,2.4,0.75,35.86060606060605,11.0,1005.0,94.75
171,171,2012/10/07,4東京2,晴,11.0,毎日王冠(G2),,16.0,1.0,2,7.4,4,16,蛯名正義,57.0,芝1800,良,-10.0,1:47.3,2.3,91.0,14-15-15,34.5-35.4,34.3,522(-6),,出遅れ,カレンブラックヒル,,15,,1694.55,0.48333333333333345,98.5,0,,,34.79,0.7559055118110236,16.775396085740915,16.343167074771433,107.3,121.76097560975607,14.0,15.0,14.666666666666666,0.875,34.5,35.4,-0.20000000000000284,-1.1000000000000014,-0.8999999999999986,36.41,35.17999999999999,7.319444444444444,-0.8249999999999993,-0.3999999999999992,0.4250000000000001,-1.0,-2.0,-1.0,0.039084140331955015,6.666666666666667,7.416666666666667,2.8333333333333335,3.5833333333333335,0.75,18.780261575709506,1.5543791926541652,5,2.3,0.5900000000000001,35.46,11.0,174.0,105.0
