,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
10,10,2018/10/27,4京都8,晴,11,毎日放送賞スワンS(G2),,11,7,9,32.6,7.0,11.0,四位洋文,56,芝1400,良,2.0,1:22.9,1.4,86.0,5-6,34.7-35.5,36.1,512(+10),,,ロードクエスト,0.0,13.0,16925.5,483.5857142857143,0.7085714285714285,98.17142857142858
11,11,2018/03/25,2中京6,晴,11.0,高松宮記念(G1),,18,4.0,7,41.2,10,3,三浦皇成,55.0,芝1200,良,5.0,1:08.6,0.1,109.0,6-6,33.3-35.2,34.7,522(-4),,,ファインニードル,2854.0,14,29684.399999999998,927.6374999999999,0.3625,96.75
12,12,2017/03/12,2中京2,晴,8,4歳以上500万下,,18,4,7,19.8,7,5,黛弘人,55.0,芝1200,良,-8,1:08.9,0.6,92,2-2,33.6-34.7,35.1,498(-2),,,トシストロング,75.0,16,15909.800000000001,611.9153846153847,0.6192307692307693,88.65384615384616
13,13,2019/03/02,2中山3,晴,11.0,夕刊フジオーシャンS(G3),,16,2.0,3,132.0,14.0,15,内田博幸,57.0,芝1200,良,-12.0,1:08.9,1.8,89.0,13-13,32.3-34.8,35.1,518(+6),,出遅れ,モズスーパーフレア,0.0,17,38133.30000000001,657.4706896551726,0.45862068965517244,100.0
14,14,2017/06/17,3阪神5,晴,10.0,水無月S(1600万下),,13,2.0,2,2.1,1,1,Ｍ．デム,57.5,芝1200,良,-21.0,1:07.1,-0.2,108.0,3-3,33.1-34.0,33.7,464(-4),,,(アドマイヤナイト),1848.0,1,30485.2,1270.2166666666667,0.17500000000000002,97.16666666666667
15,15,2016/06/19,1函館2,晴,11.0,函館スプリントS(G3),,16,1.0,1,8.1,7,3,吉田隼人,54.0,芝1200,良,-21.0,1:08.0,0.2,105.0,7-7,33.4-34.4,34.0,476(0),,,ソルヴェイグ,988.0,2,41985.6,1679.424,0.38,101.68
16,16,2016/10/09,4京都2,晴,11.0,夕刊フジ杯オパールS(OP),,13,7.0,10,4.0,1,6,酒井学,51.0,芝1200,稍,1.0,1:08.7,0.3,104.0,6-5,34.3-34.1,33.9,516(+8),,,ラインスピリット,0.0,3,21992.300000000003,879.6920000000001,0.24800000000000005,95.64
17,17,2017/10/01,4中山9,曇,11.0,スプリンターズS(G1),,16,8.0,16,16.6,9,8,浜中俊,57.0,芝1200,良,-9.0,1:07.9,0.3,107.0,9-10,33.9-33.7,33.4,436(+2),,,レッドファルクス,0.0,4,28387.000000000004,1135.4800000000002,0.072,105.36
18,18,2017/10/01,4中山9,曇,11.0,スプリンターズS(G1),,16.0,6.0,12,32.6,12.0,5,モッセ,57.0,芝1200,良,-9.0,1:07.8,0.2,108.0,7-7,33.9-33.7,33.4,504(-6),,出脚鈍い,レッドファルクス,980.0,5,2080.0,1040.0,0.2,108.0
19,19,2017/04/09,2阪神6,曇,11.0,桜花賞(G1),,17,5.0,10,40.8,8,1,池添謙一,55.0,芝1600,稍,9.0,1:34.5,-0.1,107.0,4-4,34.7-36.2,35.4,466(-2),,,(リスグラシュー),11855.8,7,23009.1,1643.5071428571428,0.46428571428571425,100.07142857142857
20,20,2017/06/04,3東京2,晴,11.0,安田記念(G1),,18,3.0,6,7.9,3,3,Ｍ．デム,58.0,芝1600,良,-12.0,1:31.6,0.1,121.0,14-13,33.9-34.4,33.7,474(0),,,サトノアラジン,2655.2,8,46923.99999999999,1876.9599999999998,0.26799999999999996,100.12
21,21,2017/06/08,門別,曇,11.0,北海道スプリントカッ(G3),,16,5.0,9,6.0,3.0,3,大野拓弥,59.0,ダ1200,不,-30.0,1:10.2,0.8,97.0,10-8,,35.3,514(+2),,,ニシケンモノノフ,330.0,9,37803.3,726.9865384615385,0.3692307692307692,101.07692307692308
22,22,2016/10/02,4中山8,晴,11.0,スプリンターズS(G1),,16,8.0,16,25.1,8,6,内田博幸,57.0,芝1200,良,-9.0,1:07.7,0.1,110.0,2-2,33.4-34.2,34.1,466(+2),,,レッドファルクス,0.0,11,29905.5,766.8076923076923,0.31538461538461543,99.46153846153847
23,23,2017/12/23,5阪神7,晴,11.0,阪神C(G2),,18,8.0,18,29.6,9,18,北村友一,57.0,芝1400,良,-10.0,1:21.2,1.7,97.0,3-3,33.6-34.7,36.1,536(+6),,,イスラボニータ,0.0,12,13561.0,1506.7777777777778,0.6444444444444444,97.0
24,24,2015/01/11,1中山4,晴,9.0,黒竹賞(500万下),,16,1.0,2,14.2,7,8,三浦皇成,56.0,ダ1800,良,12.0,1:55.9,1.0,92.0,4-4-4-5,37.0-38.3,38.9,498(+6),,,アンヴァリッド,0.0,13,20600.100000000002,624.2454545454547,0.6303030303030303,100.15151515151516
25,25,2016/12/14,川崎,曇,11.0,全日本2歳優駿【指定(G1),,14,1.0,1,2.0,1,1,吉田隼人,54.0,ダ1600,不,13.0,1:42.8,-0.6,96.0,4-3-4-3,36.2-40.8,40.4,444(+4),,,(シゲルコング),3500.0,14,12127.300000000001,1010.6083333333335,0.3333333333333333,95.41666666666667
26,26,2016/07/03,3中京2,曇,11.0,CBC賞(G3),,13,5.0,6,30.9,11,11,森一馬,55.0,芝1200,良,-22.0,1:08.0,0.8,102.0,12-12,33.8-33.4,33.1,430(+2),,,レッドファルクス,0.0,15,20435.999999999996,486.5714285714285,0.519047619047619,95.19047619047619
27,27,2018/01/28,2京都2,曇,11.0,シルクロードS(G3),,18,8.0,16,91.6,14,18,西田雄一,57.0,芝1200,良,6.0,1:09.8,1.5,93.0,13-13,34.0-34.3,34.6,484(+8),,出遅れ,ファインニードル,0.0,16,14765.5,360.1341463414634,0.5390243902439023,91.34146341463415
28,28,2016/11/12,5京都3,晴,11.0,デイリー杯2歳S(G2),,10,6.0,6,3.6,2,1,福永祐一,54.0,芝1600,良,-5.0,1:34.6,0.0,94.0,3-3,35.9-34.1,33.6,490(+2),,,(ボンセルヴィーソ),3837.1,17,10881.5,989.2272727272727,0.5181818181818182,95.36363636363636
29,29,2017/05/27,3京都11,晴,9.0,御池特別(1000万下),,16,3.0,5,3.1,1,2,武豊,55.0,芝1200,良,-8.0,1:08.6,0.0,96.0,1-1,33.4-35.2,35.2,466(+2),,,フジノパンサー,610.2,18,17798.5,889.925,0.23999999999999994,97.05
30,30,2015/08/23,2小倉8,晴,11.0,TV西日本北九州記念(G3),,18,3.0,5,2.5,1,2,藤岡康太,55,芝1200,良,-1.0,1:07.5,0.2,111.0,10-8,32.7-34.6,33.4,528(+2),,出遅れ,ベルカント,1518.4,1,23988.7,2180.7909090909093,-0.06363636363636364,109.36363636363636
31,31,2015/03/29,2中京6,小雨,11.0,高松宮記念(G1),,18,8.0,16,5.2,3,3,浜中俊,57,芝1200,稍,0.0,1:08.6,0.1,116.0,4-4,34.0-34.5,34.2,486(+4),,,エアロヴェロシティ,2454.0,2,38274.1,2392.13125,0.18125000000000005,102.75
32,32,2015/10/31,4京都8,晴,11.0,毎日放送賞スワンS(G2),,15,6.0,11,5.5,2,1,柴山雄一,52,芝1400,良,-10.0,1:20.2,-0.2,111.0,8-9,34.6-34.1,33.5,512(-4),,,(フィエロ),5820.4,3,18691.600000000002,1869.1600000000003,0.37,98.0
33,33,2014/08/31,2札幌4,晴,11.0,キーンランドC(G3),,16,4.0,8,14.0,7,5,秋山真一,53,芝1200,良,-4.0,1:09.1,0.1,103.0,10-9,34.1-34.9,34.3,452(+2),,,ローブティサージュ,400.0,5,15574.199999999999,916.1294117647058,0.28823529411764703,101.0
