,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
293,293,2015/11/28,5東京8,晴,6,2歳新馬,,16,6,11,37.0,10,5,吉田隼人,55,ダ1600,稍,-8,1:40.6,1.8,61,9-10,36.0-37.4,38.4,478(0),,,タイセイスペリオル,70.0,13,935.0,66.78571428571429,0.9071428571428571,76.14285714285714
294,294,2017/02/25,2中山1,晴,5,3歳未勝利,,16,3,5,3.0,1,5,戸崎圭太,54,芝1600,良,-5,1:36.0,0.5,80,9-6-6,36.0-35.7,35.8,432(-10),,,ヴァイスジーニー,50.0,1,1480.0,185.0,0.35000000000000003,80.375
295,295,2017/06/18,3東京6,曇,4,3歳未勝利,,16,1,1,5.9,3,6,藤岡佑介,54,芝1800,良,-13,1:47.6,0.5,87,2-3-2,36.3-34.8,34.9,436(-4),,,ブラックギムレット,0.0,2,275.0,68.75,0.325,86.75
296,296,2017/04/15,2阪神7,曇,5,3歳未勝利,,18,8,18,31.6,10,8,川田将雅,54,芝1400,良,-7,1:22.4,0.8,86,13-11,34.5-35.7,35.5,446(-8),,出遅れ,コパノピエール,0.0,4,135.0,33.75,1.075,77.0
297,297,2017/05/21,1新潟8,晴,1,3歳未勝利,,16,3,5,11.8,5.0,3,坂井瑠星,52,芝1200,良,-1,1:10.0,0.7,82,7-8,34.0-35.3,35.3,432(-8),,,ファイブフォース,130.0,5,660.0,50.76923076923077,1.2538461538461538,69.15384615384616
298,298,2017/08/13,1札幌6,曇,3,3歳未勝利,,16,6,12,12.1,5,4,岩田康誠,54,芝1200,稍,6,1:10.7,0.5,90,3-3,34.5-35.7,35.9,460(+6),,,ユトリチャン,75.0,6,275.0,45.833333333333336,1.1333333333333333,72.83333333333333
299,299,2017/08/13,1札幌6,曇,4,3歳未勝利,,14,4,6,2.3,1,4,ルメール,54,芝1500,稍,6,1:31.6,0.5,79,5-3-3,30.1-35.7,35.8,426(0),,,ソニックアロー,75.0,7,690.0,86.25,0.7125,79.875
300,300,2016/07/10,2函館2,曇,1,2歳未勝利,,9,4,4,19.8,5.0,7,城戸義政,52,芝1200,良,-12,1:11.9,1.5,58,8-7,35.2-35.2,35.7,408(-4),,,エスケークラウン,0.0,11,70.0,10.0,1.1142857142857143,63.857142857142854
301,301,2017/08/13,1札幌6,曇,4,3歳未勝利,,14,8,13,4.9,2,3,藤岡康太,54,芝1500,稍,6,1:31.3,0.2,82,2-2-2,30.1-35.7,35.8,438(-2),,,ソニックアロー,130.0,12,660.0,60.0,0.7636363636363637,74.72727272727273
302,302,2017/06/08,門別,曇,9,JRA認定ウィナーズ(OP),,7,7,7,4.7,3,5,石川倭,54,ダ1200,不,-30,1:13.0,0.6,59,3-3,,38.2,480(+2),,,ヤマノファイト,10.0,10,390.0,65.0,0.7166666666666665,56.5
303,303,2017/07/23,2函館6,曇,1,2歳未勝利,,12,8,12,11.2,5,1,坂井瑠星,53,芝1200,良,-1,1:10.5,-0.2,83,1-1,35.0-35.5,35.5,468(-16),,,(タイセイアベニール),500.0,11,680.0,226.66666666666666,1.2666666666666666,63.666666666666664
304,304,2016/08/14,1札幌6,晴,4,3歳未勝利,,14,5,8,32.2,9.0,6,長岡禎仁,54,芝1500,良,-7,1:30.1,0.7,82,2-2-2,29.8-35.4,35.9,456(+4),,,ラカリフォルニー,0.0,7,715.0,31.08695652173913,0.8565217391304347,65.04347826086956
305,305,2017/01/14,1京都4,曇,7,4歳以上500万下,,16,7,14,13.1,8.0,7,坂井瑠星,51,芝2200,良,8,2:16.3,0.8,90,15-15-16-16,34.9-36.3,35.7,420(+6),,出遅れ,リセエンヌ,0.0,10,2266.0,161.85714285714286,0.4928571428571429,85.71428571428571
306,306,2017/01/15,1中山5,晴,5,3歳未勝利,,16,8,16,4.1,2,5,横山典弘,54,芝1600,良,-1,1:36.6,0.6,78,6-12-10,35.3-36.2,36.0,446(-6),,出遅れ,ニシノストーリー,50.0,2,980.0,140.0,0.4,79.14285714285714
307,307,2017/06/24,3阪神7,晴,6,3歳未勝利,,18,7,14,9.2,5,7,幸英明,54,芝1800,良,-16,1:47.3,0.6,83,3-2,35.4-34.3,34.7,436(-10),,,キャンディストーム,0.0,3,660.0,66.0,0.66,75.3
308,308,2017/05/27,2東京11,晴,4,3歳未勝利,,18,1,2,4.7,2,4,ルメール,54,芝1600,稍,-11,1:35.2,0.7,84,13-12,35.1-34.8,34.5,424(0),,出遅れ,コンカーアゲン,75.0,4,690.0,98.57142857142857,0.7142857142857142,79.71428571428571
309,309,2017/03/05,1阪神4,晴,5,3歳未勝利,,15,5,8,129.8,11,13,国分恭介,56,芝1800,良,-7,1:49.6,3.8,69,5-5,34.8-35.3,38.0,486(0),,,アドミラブル,0.0,9,0.0,0.0,2.1999999999999997,65.0
310,310,2016/02/13,1小倉1,雨,4,3歳未勝利,,16,2,4,5.1,2,2,松山弘平,54,芝1800,稍,-8,1:47.8,0.1,83,4-4-5-3,35.5-36.7,36.1,472(+6),,,ケンホファヴァルト,200.0,2,1974.7,141.05,0.8071428571428572,82.07142857142857
311,311,2016/10/02,4中山8,晴,2,2歳未勝利,,17,5,10,26.6,8,5,武豊,54,芝2000,良,-9,2:03.1,0.3,80,6-7-5-2,36.0-36.0,35.8,448(+8),,,コスモスピード,50.0,4,1355.0,90.33333333333333,0.58,80.53333333333333
312,312,2017/07/15,3中京5,晴,9,マカオJCT(500万下),,17,5,9,62.6,12,9,川須栄彦,52,芝1400,良,-17,1:21.1,0.6,85,4-5,34.4-34.3,34.5,436(-2),,,チトニア,0.0,6,780.0,130.0,0.6,79.66666666666667
313,313,2016/10/29,4東京8,曇,7,3歳以上500万下,,16,3,6,5.6,4.0,1,柴山雄一,53,ダ1400,稍,-3,1:25.5,0.0,86,3-3,36.2-36.5,36.0,430(-12),,,(アキノバレリーナ),750.0,8,2432.0,105.73913043478261,0.856521739130435,77.82608695652173
314,314,2016/11/19,3福島5,雨,5,2歳新馬,,10,1,1,7.0,4,2,長岡禎仁,53,芝2000,稍,18,2:08.4,0.0,63,1-1-1-1,38.0-36.2,36.2,412(0),,,エヴェリーナ,280.0,9,780.0,156.0,0.7,75.8
315,315,2017/07/23,2函館6,晴,9,3歳以上500万下,,12,2,2,29.4,9,11,井上敏樹,54,ダ1700,稍,-16,1:46.7,1.8,77,2-2-4-7,29.8-38.5,39.8,452(+4),,,ノースランドボーイ,0.0,12,2222.0,111.1,1.12,75.75
316,316,2016/07/30,1札幌1,曇,2,3歳未勝利,,12,7,9,43.9,11,3,加藤祥太,53,ダ1000,重,-7,0:59.5,0.5,81,12-11,35.2-35.5,34.9,412(-3),,,イエロースター,120.0,14,975.0,75.0,1.0153846153846156,71.76923076923077
317,317,2016/09/18,4阪神4,曇,11,関西TVローズS(G2),,15,3,4,15.7,3,5,福永祐一,54,芝1800,重,8,1:47.6,0.9,104,2-2,35.4-34.6,35.4,442(+4),,,シンハライト,520.0,2,8911.3,685.4846153846154,0.4076923076923077,98.0
318,318,2016/11/26,5京都7,曇,12,3歳以上1000万下,,14,5,7,280.5,14,7,荻野極,52,芝1600,良,1.0,1:35.6,0.7,86.0,4-4,35.2-35.0,35.3,488(+2),,,ハクサンルドルフ,0.0,5,3887.0,105.05405405405405,0.9864864864864863,87.16216216216216
