,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,上り平均,勝率
452,452,2018/07/15,高知,晴,10,頑張れ松浦康博君特別,,11,4,4,33.0,6.0,11,別府真衣,55,ダ1400,稍,4.0,1:36.3,3.2,5.0,9-10-11-10,0.0-41.2,42.4,487(-6),,,レーヴムッシュー,0.0,11,704.9,11.748333333333333,1.4416666666666664,43.35,40.59166666666666,0.5016666666666667
453,453,2018/06/30,高知,曇,7,下村瑠衣引退前夜特別,,9,4,4,171.9,9.0,7,郷間勇太,56,ダ800,不,-14.0,0:50.5,1.5,4.0,9-9,0.0-35.8,36.5,445(-1),,,ノーフェイト,0.0,1,140.7,2.8139999999999996,2.166,14.82,41.625999999999976,0.544
454,454,2018/07/09,高知,晴,3,C3イ,,9,3,3,9.2,4.0,6.0,別府真衣,53,ダ1300,不,-10.0,1:27.6,1.4,10.0,8-8-8-8,0.0-39.9,39.9,443(-1),,,エイシンサワー,0.0,2.0,375.3,5.773846153846154,1.866153846153846,25.246153846153845,39.983076923076915,0.42765273311897106
455,455,2018/06/30,高知,雨,1,C3ー13,,12,5,6,2.4,1.0,2,倉兼育康,56,ダ800,不,-14.0,0:49.7,0.1,21.0,2-2,0.0-36.6,36.5,451(-3),,,ノースメイジャイ,6.0,3,631.5,42.1,1.2133333333333334,50.53333333333333,39.61333333333334,0.5838150289017341
456,456,2018/06/30,高知,曇,2,C3ー12,,11,6,6,8.1,3.0,4,別府真衣,53,ダ800,不,-14.0,0:50.1,1.0,13.0,4-5,0.0-36.0,36.7,424(0),,,アスターレジェンド,2.0,4,107.0,5.631578947368421,1.3947368421052633,9.578947368421053,41.463157894736845,0.6
457,457,2018/06/30,高知,雨,1,C3ー13,,12,4,4,54.8,6.0,5,西森将司,54,ダ800,不,-14.0,0:50.5,0.9,4.0,7-5,0.0-36.6,36.7,440(+3),,,ノースメイジャイ,1.0,5,3633.5,67.28703703703704,1.4333333333333327,64.92592592592592,37.818518518518516,0.5365126676602087
458,458,2018/06/30,高知,曇,4,正水岩崎来場記念特別,,11,6,6,25.7,5.0,7,別府真衣,53,ダ800,不,-14.0,0:50.5,1.1,4.0,7-7,0.0-36.7,37.2,420(-1),,,ブリエアヴェニール,0.0,6,153.0,4.25,1.6749999999999998,36.22222222222222,39.54166666666666,0.4562647754137116
459,459,2018/06/30,高知,曇,3,C3ー11,,10,7,8,20.4,4.0,7,別府真衣,53,ダ800,不,-14.0,0:51.1,2.7,-8.0,8-7,0.0-35.7,37.3,438(-3),,,ジョウショーダイヤ,0.0,7,95.6,5.623529411764705,2.1294117647058823,12.705882352941176,40.76470588235294,0.43636363636363634
460,460,2018/06/30,高知,雨,1,C3ー13,,12,7,9,4.7,3.0,3,永森大智,56,ダ800,不,-14.0,0:50.3,0.7,9.0,3-3,0.0-36.6,36.9,509(+10),,,ノースメイジャイ,3.0,8,2436.2,93.69999999999999,1.434615384615385,46.46153846153846,40.396153846153844,0.45149253731343286
461,461,2018/06/30,高知,曇,8,岡村繁典還暦祝特別,,10,1,1,182.4,9.0,5,大沢誠志,54,ダ800,不,-12.0,0:49.5,1.0,27.0,5-5,0.0-35.7,36.2,416(+5),,,アルマククナ,1.0,9,145.39999999999998,2.077142857142857,1.6685714285714284,24.4,41.335714285714296,0.48114630467571645
462,462,2018/06/30,高知,曇,2,C3ー12,,11,8,10,7.0,2.0,3.0,佐原秀泰,54,ダ800,不,-14.0,0:50.1,1.0,13.0,3-4,0.0-36.0,36.9,461(-5),,,アスターレジェンド,3.0,10.0,32.0,2.1333333333333333,1.6533333333333333,36.93333333333333,39.70666666666667,0.345679012345679
463,463,2018/07/01,高知,曇,12,ファイナルレース,,12,7,9,3.3,1.0,2,上田将司,54,ダ800,不,-19.0,0:50.4,0.0,1.0,4-2,0.0-37.2,36.8,489(-2),,,ダラットパレス,6.0,11,88.9,1.9755555555555557,2.2977777777777777,10.066666666666666,42.402222222222214,0.3648960739030023
464,464,2018/06/30,高知,曇,4,正水岩崎来場記念特別,,11,1,1,37.4,6.0,1,松木大地,55,ダ800,不,-14.0,0:49.4,-0.3,27.0,1-1,0.0-36.7,36.7,493(+4),,,(アキノリーツリー),20.0,12,838.1,12.508955223880598,2.2701492537313426,26.313432835820894,40.39552238805972,0.37518037518037517
465,465,2018/06/30,高知,曇,8,岡村繁典還暦祝特別,,10,4,4,87.3,7.0,8,上田将司,56,ダ800,不,-12.0,0:49.9,1.4,19.0,9-8,0.0-35.7,35.9,476(0),,,アルマククナ,0.0,1,274.39999999999986,4.425806451612901,1.085483870967742,43.645161290322584,39.150000000000006,0.5652173913043478
466,466,2018/06/30,高知,曇,8,岡村繁典還暦祝特別,,10,3,3,11.3,5.0,6,西森将司,56,ダ800,不,-12.0,0:49.6,1.1,25.0,7-7,0.0-35.7,35.8,453(+8),,,アルマククナ,0.0,2,169.5,7.704545454545454,0.8999999999999999,23.5,40.699999999999996,0.6914893617021277
467,467,2018/06/30,高知,曇,6,優妃嘉ちゃん1才特別,,9,2,2,8.5,5.0,4,上田将司,56,ダ800,不,-14.0,0:49.2,1.4,32.0,8-6,0.0-35.9,36.2,459(-2),,,セイユウロマンス,2.0,3,117.7,2.9425,1.4075,36.575,39.75999999999998,0.5362694300518135
468,468,2018/06/30,高知,曇,4,正水岩崎来場記念特別,,11,5,5,4.4,2.0,2,佐原秀泰,54,ダ800,不,-14.0,0:49.7,0.3,21.0,2-2,0.0-36.7,36.9,458(-2),,,ブリエアヴェニール,6.0,4,67.5,3.0681818181818183,1.4363636363636363,23.681818181818183,41.586363636363636,0.5109170305676856
469,469,2018/06/30,高知,曇,7,下村瑠衣引退前夜特別,,9,5,5,3.8,3.0,2,永森大智,56,ダ800,不,-14.0,0:49.5,0.5,25.0,1-1,0.0-35.8,36.3,477(-1),,,ノーフェイト,6.0,5,109.5,3.7758620689655173,1.0517241379310343,34.172413793103445,40.679310344827584,0.5864661654135338
470,470,2018/06/30,高知,曇,8,岡村繁典還暦祝特別,,10,8,11,34.9,6.0,7.0,倉兼育康,54,ダ800,不,-12.0,0:49.6,1.1,25.0,6-6,0.0-35.7,36.1,463(+1),,,アルマククナ,0.0,6.0,163.5,5.109375,1.13125,43.125,39.771875,0.6057971014492753
471,471,2018/06/30,高知,曇,3,C3ー11,,10,6,6,15.8,3.0,3.0,西森将司,56,ダ800,不,-14.0,0:50.1,1.7,13.0,6-4,0.0-35.7,36.7,494(-6),,,ジョウショーダイヤ,3.0,7.0,7461.4,113.05151515151515,1.2439393939393941,71.60606060606061,37.407575757575756,0.4823695345557123
472,472,2018/06/30,高知,曇,7,下村瑠衣引退前夜特別,,9,1,1,13.0,4.0,5,別府真衣,53,ダ800,不,-14.0,0:50.0,1.0,15.0,7-7,0.0-35.8,36.3,447(-8),,,ノーフェイト,1.0,8,102.0,3.642857142857143,1.2678571428571428,31.928571428571427,40.75714285714285,0.5985663082437276
473,473,2018/06/30,高知,曇,7,下村瑠衣引退前夜特別,,9,7,7,20.1,5.0,6,上田将司,54,ダ800,不,-14.0,0:50.1,1.1,13.0,4-6,0.0-35.8,36.8,430(-1),,,ノーフェイト,0.0,9,114.5,2.336734693877551,1.7367346938775514,18.877551020408163,40.94693877551019,0.4547563805104408
474,474,2018/06/16,高知,晴,7,C3ー9,,9,5,5,24.3,5.0,4,上田将司,54,ダ1300,重,3.0,1:27.5,3.0,25.0,4-4-5-4,0.0-39.4,41.4,434(-3),,,ホスト,2.0,10,97.5,2.215909090909091,1.4136363636363634,24.477272727272727,41.57272727272727,0.5976190476190476
475,475,2018/06/30,高知,曇,6,優妃嘉ちゃん1才特別,,9,7,8,18.8,6.0,7.0,嬉勝則,56,ダ800,不,-14.0,0:49.9,2.1,17.0,7-9,0.0-35.9,36.8,468(-1),,,セイユウロマンス,0.0,11.0,121.39999999999999,3.194736842105263,1.505263157894737,35.026315789473685,39.93421052631578,0.45896656534954405
476,476,2018/06/30,高知,雨,1,C3ー13,,12,3,3,5.9,4.0,1,上田将司,54,ダ800,不,-14.0,0:49.6,-0.1,23.0,1-1,0.0-36.6,36.6,506(+15),,,(パブロ),20.0,12,1030.0,57.22222222222222,1.4166666666666667,61.166666666666664,38.25,0.428
477,477,2018/07/01,高知,曇,6,ルイ、お疲れ様特別,,12,5,6,1.8,1.0,3.0,宮川実,53,ダ1300,不,-19.0,1:24.6,0.7,37.0,4-2-2-3,0.0-39.4,39.9,471(-6),,,パールアッシュ,1.8,1.0,1615.7,50.490625,0.953125,76.125,36.862500000000004,0.4583333333333333
478,478,2018/07/01,高知,曇,6,ルイ、お疲れ様特別,,12,2,2,34.3,6.0,5.0,山崎雅由,54,ダ1300,不,-19.0,1:25.0,1.1,33.0,6-6-8-6,0.0-39.4,39.6,488(0),,,パールアッシュ,0.7,2.0,270.2,9.317241379310344,1.327586206896552,39.37931034482759,40.5551724137931,0.5469255663430421
479,479,2018/06/09,高知,晴,5,C2ー5,,9,8,8,1.7,1.0,9.0,永森大智,54,ダ1300,不,-10.0,1:32.6,8.2,-50.0,6-6-7-8,0.0-39.9,47.3,438(-1),,,カナナ,0.0,3.0,365.5000000000001,4.201149425287357,1.1275862068965519,49.632183908045974,39.83908045977012,0.6036931818181818
480,480,2018/07/01,高知,曇,6,ルイ、お疲れ様特別,,12,3,3,10.9,4.0,6,倉兼育康,56,ダ1300,不,-19.0,1:25.0,1.1,33.0,3-5-6-7,0.0-39.4,40.0,492(-6),,,パールアッシュ,0.0,4,143.0,4.085714285714285,1.2142857142857142,35.94285714285714,40.72571428571428,0.6406685236768802
481,481,2018/06/24,高知,晴,5,川竹裕哉京子結婚特別,,12,8,11,31.8,7.0,8,上田将司,56,ダ1300,不,-18.0,1:26.6,2.0,14.0,11-12-12-10,0.0-39.9,40.2,441(+2),,,キンショータイム,0.0,5,164.10000000000005,2.413235294117648,1.2352941176470593,29.61764705882353,40.310294117647054,0.6005961251862891
482,482,2018/06/23,高知,曇,4,下村騎手お疲れ様特別,,12,3,3,29.7,5.0,7,松木大地,55,ダ1300,不,-16.0,1:25.6,1.5,28.0,9-11-11-11,0.0-39.4,39.0,504(-9),,,サウスキング,0.0,6,1291.5,28.7,1.8111111111111113,46.51111111111111,40.455555555555556,0.46624472573839665
483,483,2018/07/01,高知,曇,6,ルイ、お疲れ様特別,,12,7,10,104.7,10.0,9.0,西森将司,55,ダ1300,不,-19.0,1:26.2,2.3,18.0,5-3-3-9,0.0-39.4,41.3,484(-3),,,パールアッシュ,0.0,7.0,130.4,4.82962962962963,1.288888888888889,33.666666666666664,40.444444444444436,0.5373134328358209
484,484,2018/06/24,高知,晴,3,C3ー3,,10,5,5,3.6,2.0,1,山崎雅由,54,ダ1300,不,-18.0,1:24.8,-0.4,36.0,1-1-1-1,0.0-40.1,40.1,442(0),,,(クラウンカイザー),20.0,8,183.0,7.625,1.4333333333333333,32.75,40.920833333333334,0.56
485,485,2018/06/24,高知,晴,5,川竹裕哉京子結婚特別,,12,6,8,6.3,4.0,6,宮川実,56,ダ1300,不,-18.0,1:26.4,1.8,17.0,8-9-9-6,0.0-39.9,40.3,474(-5),,,キンショータイム,0.0,9,164.79999999999998,4.5777777777777775,1.325,32.888888888888886,41.022222222222226,0.6086956521739131
486,486,2018/07/01,高知,曇,6,ルイ、お疲れ様特別,,12,4,4,111.8,11.0,12,松木大地,53,ダ1300,不,-19.0,1:27.1,3.2,7.0,7-8-9-12,0.0-39.4,41.7,444(-3),,,パールアッシュ,0.0,10,214.7,2.2840425531914894,1.9329787234042544,28.02127659574468,41.708510638297874,0.34773218142548595
487,487,2018/06/24,高知,晴,5,川竹裕哉京子結婚特別,,12,2,2,66.8,8.0,11.0,妹尾浩一,56,ダ1300,不,-18.0,1:27.5,2.9,4.0,5-6-8-9,0.0-39.9,41.7,494(+2),,,キンショータイム,0.0,11.0,377.8,9.942105263157895,2.0184210526315787,37.1578947368421,40.389473684210536,0.2873303167420814
488,488,2018/03/20,高知,雨,9,Bー2,,12,4,4,239.4,12,7,小山裕也,56,ダ1400,不,-6,1:32.3,1.0,40,11-11-11-8,0.0-40.2,39.8,454(+3),,,チャロレイ,0.0,1,401.0,5.276315789473684,0.9776315789473682,43.43421052631579,40.386842105263156,0.5802469135802469
489,489,2018/03/20,高知,雨,11,四万十川特別,,12,5,5,174.7,11.0,12,妹尾浩一,56,ダ1400,不,-6,1:34.0,3.5,21,8-8-11-12,0.0-38.4,41.0,496(+2),,,コウユーアンドレ,0.0,2,639.5999999999999,12.541176470588233,1.4137254901960785,45.19607843137255,40.52941176470588,0.5106796116504855
490,490,2018/03/20,高知,雨,9,Bー2,,12,8,11,51.7,8.0,8,宮川実,56,ダ1400,不,-6.0,1:32.8,1.5,34.0,10-10-9-7,0.0-40.2,40.7,496(-9),,,チャロレイ,0.0,3,1116.0,24.26086956521739,1.008695652173913,47.630434782608695,40.208695652173915,0.6267281105990783
491,491,2018/03/20,高知,雨,7,楽天競馬特別,,11,3,3,18.2,5.0,7,西川敏弘,56,ダ1400,不,-6.0,1:32.5,1.0,37.0,1-1-1-2,0.0-39.6,40.6,512(+2),,,セイユニコーン,0.0,4,1820.8,23.957894736842103,1.2052631578947364,52.19736842105263,40.22763157894736,0.548472775564409
492,492,2018/03/20,高知,雨,8,Bー3,,12,7,9,59.0,8.0,7.0,佐原秀泰,56,ダ1400,不,-6.0,1:32.5,1.4,37.0,6-4-4-4,0.0-39.0,40.2,493(+2),,,メイショウソレイユ,0.0,5.0,389.2,4.689156626506024,1.0590361445783134,45.036144578313255,40.267469879518075,0.6117353308364545
493,493,2018/03/20,高知,雨,8,Bー3,,12,2,2,89.5,10.0,8,小山裕也,56,ダ1400,不,-6.0,1:32.6,1.5,36.0,12-12-12-9,0.0-39.0,39.1,463(+2),,,メイショウソレイユ,0.0,6,892.0,25.485714285714284,1.1885714285714288,56.91428571428571,39.425714285714285,0.5576407506702413
494,494,2018/03/20,高知,雨,7,楽天競馬特別,,11,7,9,10.2,4.0,8.0,下原理,56,ダ1400,不,-6.0,1:32.6,1.1,36.0,6-6-6-5,0.0-39.6,40.1,477(-2),,,セイユニコーン,0.0,7.0,515.7,8.185714285714287,1.2428571428571433,49.317460317460316,40.760317460317474,0.5615763546798029
495,495,2018/03/20,高知,雨,7,楽天競馬特別,,11,4,4,62.5,10.0,10,嬉勝則,54,ダ1400,不,-6.0,1:32.8,1.3,34.0,10-9-9-8,0.0-39.6,39.7,468(+8),,,セイユニコーン,0.0,8,1577.1,22.212676056338026,1.0760563380281694,52.225352112676056,39.77605633802817,0.5509383378016086
496,496,2018/03/20,高知,雨,7,楽天競馬特別,,11,8,10,32.4,7.0,9,宮川実,56,ダ1400,不,-6,1:32.7,1.2,35,7-8-10-9,0.0-39.6,39.3,490(-4),,,セイユニコーン,0.0,9,820.9000000000001,13.240322580645163,1.77741935483871,37.75806451612903,41.40483870967743,0.44089456869009586
497,497,2018/03/05,高知,曇,2,菜花の辛子醤油和え特,,9,3,3,11.5,5.0,7.0,松木大地,55,ダ1600,不,-8.0,1:48.0,2.1,27.0,6-7-7-8,0.0-40.7,41.8,573(+6),,,ブリーロ,0.0,10.0,276.4,7.4702702702702695,1.227027027027027,40.83783783783784,40.70810810810811,0.5461741424802111
498,498,2018/03/20,高知,雨,9,Bー2,,12,1,1,56.9,9.0,9.0,郷間勇太,56,ダ1400,不,-6.0,1:32.9,1.6,33.0,9-9-10-11,0.0-40.2,40.4,463(-3),,,チャロレイ,0.0,11.0,4086.6000000000004,30.95909090909091,1.3818181818181814,58.27272727272727,39.61590909090907,0.5405594405594406
499,499,2018/03/20,高知,雨,8,Bー3,,12,6,7,76.1,9.0,6,林謙佑,54,ダ1400,不,-6.0,1:32.5,1.4,37.0,3-3-3-6,0.0-39.0,40.3,452(-1),,,メイショウソレイユ,0.0,12,305.59999999999997,3.8199999999999994,1.1624999999999999,34.825,41.12874999999998,0.5557029177718833
500,500,2018/03/06,高知,晴,9,C1ー4,,9,3,3,2.4,2.0,1,永森大智,56,ダ1400,不,-5.0,1:30.8,-0.1,57.0,6-6-5-3,0.0-39.3,38.8,501(0),,,(アーチザスカイ),40.0,1,4746.5,61.642857142857146,1.0870129870129868,67.0909090909091,,0.5863874345549738
501,501,2018/03/14,高知,晴,7,C1ー5,,9,8,8,1.4,1.0,1,西川敏弘,54,ダ1400,重,8.0,1:33.1,-1.0,45.0,3-2-1-1,0.0-39.5,39.5,446(+4),,,(カノヤルジャンドル),40.0,2,890.8000000000001,21.209523809523812,0.8309523809523809,53.54761904761905,39.752380952380946,0.6357308584686775
502,502,2018/03/06,高知,晴,3,土佐珍味どろめ特別,,8,2,2,73.9,7.0,3,石本純也,54,ダ1400,不,-5.0,1:32.9,0.5,34.0,1-1-1-1,0.0-39.6,40.1,450(0),,,サクラプリズム,6.0,3,251.60000000000002,3.354666666666667,1.344,37.653333333333336,40.662666666666674,0.46264744429882043
503,503,2018/03/14,高知,晴,11,羽根岬特別,,10,8,10,8.2,4.0,3.0,大沢誠志,56,ダ1400,重,8.0,1:33.1,1.1,45.0,9-9-9-7,0.0-40.5,39.5,466(-1),,,ハリウッドクイーン,7.5,4.0,4568.0,38.38655462184874,1.2025210084033608,60.54621848739496,38.11932773109243,0.556045895851721
504,504,2018/03/14,高知,晴,6,C1ー6,,8,6,6,1.3,1.0,1,永森大智,56,ダ1400,重,8.0,1:33.0,-0.4,46.0,6-6-5-3,0.0-40.8,39.9,457(-1),,,(セイギノミカタ),40.0,5,1464.6999999999998,32.54888888888888,0.9844444444444446,63.31111111111111,38.72666666666666,0.5480769230769231
505,505,2018/03/06,高知,晴,11,白浜海岸特別,,9,2,2,17.0,5.0,5,妹尾浩一,54,ダ1400,不,-5.0,1:32.1,1.3,43.0,7-6-4-5,0.0-39.8,40.7,475(-4),,,メイショウソレイユ,2.5,6,1634.8,32.696,0.7600000000000001,68.0,37.44000000000001,0.5862068965517241
506,506,2018/03/14,高知,晴,8,C1ー4,,10,8,9,3.0,1.0,1.0,岡村卓弥,56,ダ1400,重,8.0,1:34.0,-0.8,35.0,4-3-3-1,0.0-40.8,40.6,500(-1),,,(マイネルテゾーロ),40.0,7.0,552.5,27.625,0.8949999999999999,45.65,40.489999999999995,0.638095238095238
507,507,2018/03/14,高知,晴,9,C1ー3,,9,8,9,9.7,3.0,3,西川敏弘,56,ダ1400,重,8.0,1:33.5,0.5,40.0,4-4-3-4,0.0-40.9,40.8,438(-6),,,ネコハーバー,6.0,8,453.4,7.196825396825396,1.582539682539683,32.07936507936508,40.83015873015874,0.5419354838709678
508,508,2018/03/14,高知,晴,9,C1ー3,,9,4,4,12.2,5.0,2,郷間勇太,56,ダ1400,重,8.0,1:33.3,0.3,43.0,3-3-3-3,0.0-40.9,40.6,477(-4),,,ネコハーバー,10.0,9,257.5,3.576388888888889,1.631944444444445,35.69444444444444,40.62638888888888,0.46266666666666667
509,509,2018/02/12,高知,晴,11,桑田山特別,,10,7,8,2.2,1.0,1.0,永森大智,56,ダ1600,不,5.0,1:45.8,-0.8,61.0,3-3-3-1,0.0-40.0,39.8,488(-2),,,(クールフォルム),60.0,1.0,846.9,27.31935483870968,0.7290322580645162,63.0,39.57741935483871,0.6391752577319587
510,510,2018/02/04,高知,晴,9,Aー3,,8,8,9,4.8,3.0,3,西川敏弘,56,ダ1300,重,20.0,1:26.9,0.6,49.0,3-4-3-4,0.0-41.2,41.5,530(-1),,,グレイスフルデイズ,9.0,2,3241.2,70.4608695652174,1.4847826086956517,67.04347826086956,40.291304347826085,0.5411985018726592
511,511,2018/01/21,高知,晴,9,AB混合,,9,4,4,2.5,2.0,1,別府真衣,54,ダ1400,重,10.0,1:31.9,-0.1,60.0,1-1-1-1,0.0-40.2,40.2,491(-7),,,(ニシノオウガイ),60.0,3,3406.0,131.0,0.6730769230769232,57.80769230769231,38.95384615384616,0.7302904564315352
512,512,2018/02/04,高知,晴,10,Aー2,,9,8,9,7.4,3.0,5,岡村卓弥,54,ダ1300,重,20.0,1:26.8,1.5,50.0,2-2-1-3,0.0-39.3,40.7,465(-1),,,ワイルドコットン,3.0,4,937.6,26.044444444444444,0.9861111111111109,49.30555555555556,40.30000000000002,0.6329787234042553
513,513,2018/02/04,高知,晴,9,Aー3,,8,4,4,16.6,6.0,7,郷間勇太,56,ダ1300,重,20.0,1:27.9,1.6,37.0,7-6-7-7,0.0-41.2,42.0,486(+7),,,グレイスフルデイズ,0.0,5,1373.8,57.24166666666667,1.0458333333333334,65.20833333333333,37.62083333333333,0.52
514,514,2018/02/12,高知,晴,12,ファイナルレース,,12,3,3,21.1,9.0,1,嬉勝則,54,ダ1400,不,5.0,1:32.2,-0.1,52.0,10-10-10-3,0.0-40.6,39.3,459(-4),,,(イーストイン),50.0,6,1164.5,27.08139534883721,1.6162790697674423,47.2093023255814,40.532558139534885,0.4451754385964912
515,515,2017/11/19,高知,晴,10,Aー3,,8,5,5,35.6,8.0,7,宮川実,54,ダ1400,不,-4.0,1:31.9,1.1,46.0,2-2-2-4,,40.8,462(-7),,,コピーライター,0.0,7,432.1,10.048837209302325,1.0767441860465121,47.18604651162791,40.78837209302327,0.5885286783042394
516,516,2018/01/31,高知,曇,11,琵琶ヶ滝特別,,8,2,2,44.2,6.0,8,別府真衣,55,ダ1400,重,12,1:36.4,4.3,12,3-2-6-7,0.0-39.3,43.1,489(-1),,,キクノグラード,0.0,1,820.9000000000001,14.658928571428573,1.7214285714285718,39.464285714285715,41.35535714285716,0.4634146341463415
517,517,2018/01/31,高知,曇,6,C1ー6,,7,7,7,8.8,3.0,3,岡村卓弥,56,ダ1400,重,12,1:34.9,1.0,29,5-5-5-4,0.0-39.6,39.8,465(-13),,,ミッキースプリング,6.0,2,2410.1,31.299999999999997,1.1428571428571426,58.76623376623377,38.82857142857142,0.5381903642773208
518,518,2018/01/24,高知,晴,7,C1ー5,,11,7,9,8.4,4.0,3,赤岡修次,54,ダ1400,不,0,1:33.4,0.6,33,2-2-2-3,0.0-41.0,41.5,442(-7),,,イナセナ,6.0,3,198.3,5.218421052631579,0.9552631578947368,31.736842105263158,40.75,0.6467391304347826
519,519,2018/01/31,高知,曇,8,C1ー4,,8,8,8,16.4,4.0,4,西川敏弘,56,ダ1400,重,12.0,1:34.1,2.2,38.0,4-6-6-7,0.0-40.2,41.3,445(-7),,,ヨッテケ,4.0,4,445.4,7.679310344827586,1.6224137931034481,32.0,40.80689655172416,0.5515463917525774
520,520,2018/01/31,高知,曇,7,C1ー5,,10,3,3,6.5,3.0,3,塚本雄大,55,ダ1400,重,12,1:33.9,0.1,40,10-10-10-6,0.0-40.7,39.4,453(+9),,,ヴォルケンクラッツ,6.0,5,2422.5,49.43877551020408,0.9551020408163263,64.6734693877551,38.09591836734693,0.5605536332179931
521,521,2018/01/31,高知,曇,7,C1ー5,,10,1,1,1.9,1.0,5,郷間勇太,56,ダ1400,重,12.0,1:34.4,0.6,34.0,1-1-1-3,0.0-40.7,41.3,484(+3),,,ヴォルケンクラッツ,2.0,6,233.5,3.485074626865672,1.6388059701492546,35.83582089552239,40.59402985074627,0.46207865168539325
522,522,2018/01/24,高知,晴,11,香川県オリーブ牛特別,,10,8,10,62.3,8.0,8,佐原秀泰,54,ダ1400,不,0.0,1:33.4,2.5,33.0,9-9-9-9,0.0-39.5,38.9,428(-5),,,ハルイチバン,0.0,7,350.8,6.618867924528302,1.3377358490566038,35.075471698113205,40.19811320754719,0.5296523517382413
523,523,2018/01/30,高知,晴,7,C1C2混合,,9,8,10,53.6,6.0,2.0,倉兼育康,54,ダ1400,重,18,1:34.3,0.8,41,2-2-2-2,0.0-41.1,41.6,466(-3),,,クインズトロブラボ,10.0,8.0,319.2,5.410169491525424,1.5372881355932204,44.94915254237288,40.64745762711864,0.46153846153846156
524,524,2018/01/24,高知,晴,8,C1ー4,,10,7,8,6.7,4.0,3.0,松木大地,55,ダ1400,不,0.0,1:33.1,0.7,37.0,5-5-6-4,0.0-40.2,40.4,508(+1),,,セファイド,6.0,9.0,404.9,7.230357142857143,1.230357142857143,37.660714285714285,40.18035714285714,0.5017482517482518
525,525,2018/01/31,高知,曇,10,C1ー2,,8,1,1,43.1,6.0,7.0,佐原秀泰,56,ダ1400,重,12.0,1:35.4,2.8,23.0,5-5-5-5,0.0-40.9,43.3,478(-1),,,ナムライチバンボシ,0.0,10.0,539.7,11.993333333333334,1.202222222222222,46.4,40.435555555555545,0.5640495867768595
526,526,2017/11/01,門別,曇,11,しべつ牛乳特別,,10,8,10,2.1,1.0,2,岩橋勇二,56.0,ダ1200,不,-23,1:13.0,0.1,66,5-6,,37.3,538(+4),,,ヒロノストロング,8.0,1,589.0,34.64705882352941,0.7058823529411763,68.76470588235294,38.317647058823525,0.631578947368421
527,527,2017/11/26,高知,曇,11,城西公園特別,,10,5,5,43.1,9.0,9.0,永森大智,56.0,ダ1600,重,-17.0,1:46.0,1.7,37.0,7-7-7-7,,41.1,471(-1),,,サクラレグルス,0.0,2.0,471.7,9.434,1.202,53.16,40.704,0.5814889336016097
528,528,2017/11/26,高知,小雨,5,祝勝生勇利誕生日特別,,12,8,11,352.0,11.0,5,西森将司,56.0,ダ1400,重,-17.0,1:32.1,1.1,31.0,2-2-3-6,,40.6,472(+4),,,ビービーボヌール,2.0,3,2348.9,19.574166666666667,1.4883333333333337,46.81666666666667,40.147499999999994,0.4548413344182262
529,529,2017/11/26,高知,小雨,5,祝勝生勇利誕生日特別,,12,6,7,33.1,7.0,3,大沢誠志,54.0,ダ1400,重,-17.0,1:32.0,1.0,32.0,7-8-7-4,,39.8,498(+1),,,ビービーボヌール,5.0,4,259.9000000000001,2.825000000000001,1.064130434782609,42.33695652173913,39.62173913043478,0.5230439442658092
530,530,2017/12/03,高知,晴,9,C1イ,,12,2,2,175.6,12.0,11.0,倉兼育康,56.0,ダ1300,重,1,1:26.6,2.5,33,11-11-11-11,,39.9,494(-4),,,エイダイサンデー,0.0,5.0,202.20000000000002,4.0440000000000005,1.2499999999999998,34.64,40.461999999999996,0.5325443786982249
531,531,2017/11/26,高知,小雨,6,高知でも帯封!特別,,12,5,5,20.1,5.0,11,赤岡修次,56.0,ダ1400,重,-17,1:32.7,1.4,24,9-9-9-9,,40.7,502(-6),,,クールフォルム,0.0,6,197.99999999999997,4.3999999999999995,1.3866666666666667,32.31111111111111,40.71111111111111,0.5921052631578947
532,532,2017/11/26,高知,小雨,6,高知でも帯封!特別,,12,2,2,51.0,9.0,5.0,岡村卓弥,54.0,ダ1400,重,-17.0,1:32.1,0.8,31.0,8-8-7-6,,40.5,437(-3),,,クールフォルム,2.0,7.0,284.29999999999995,6.048936170212765,1.106382978723404,34.95744680851064,40.0531914893617,0.6397379912663755
