,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,平均タイム差,平均タイム差合計,平均タイム差平均,上り平均,勝率,速度,速度平均,秒タイム,最初コーナー,最終コーナー,前ペース,後ペース,上り-前ペース,上り-後ペース,前ペース-後ペース,上り-前ペース平均,上り-後ペース平均,前ペース-後ペース平均,最終コーナーから着順,最初コーナーから着順,最初コーナーから最終コーナー,最終コーナー平均,最終コーナーから着順平均,最初コーナーから着順平均,最初コーナーから最終コーナー平均,ﾀｲﾑ指数偏差,上り偏差,本番年齢,ペース平均,上がりハロン平均,ﾀｲﾑ指数3平均
466,466,2007/06/24,2福島4,曇,11,福島テレビOP(OP),,16,6,11,4.3,2,6,吉田隼人,56,芝1800,良,-6.0,1:46.6,0.4,107.0,14-14-13-11,34.1-36.7,35.9,496(-6),,出遅れ,ユメノシルシ,,6,,484.04999999999995,0.3944444444444445,100.05555555555556,0,,,35.338888888888896,0.7232142857142857,16.885553470919326,16.460517429406487,106.6,14.0,11.0,34.1,36.7,1.7999999999999972,-0.8000000000000043,-2.6000000000000014,0.14999999999999977,-0.41666666666666785,-0.5666666666666677,5.0,8.0,3.0,5.777777777777778,1.7222222222222223,3.5555555555555554,1.8333333333333333,7.649163045121912,1.3753065636592885,5,35.56666666666666,35.42777777777778,106.0
467,467,2007/07/07,3阪神7,曇,11,ストークS(1600万下),,17,5,10,3.5,2,1,武豊,55,芝1400,良,-14.0,1:21.2,0.0,106.0,8-6,34.7-34.9,34.4,494(+22),,,(ドラゴンウェルズ),1869.9,7,,505.2714285714286,1.2099999999999997,98.8,0,,,36.220000000000006,0.6146788990825688,17.241379310344826,16.830323083839495,81.2,8.0,6.0,34.7,34.9,-0.30000000000000426,-0.5,-0.19999999999999574,1.5100000000000002,0.620000000000001,-0.8899999999999991,5.0,7.0,2.0,8.7,0.1,-0.7,-0.8,10.46284255736295,1.8877596148970772,5,34.666666666666664,35.510000000000005,105.5
468,468,2007/07/01,3阪神6,小雨,11,米子S(OP),,15,8,14,65.4,12,10,中村将之,55.0,芝1600,良,-15.0,1:33.4,0.7,101.0,6-5,34.9-34.2,34.5,488(-12),,,トウショウカレッジ,,8,,362.45,0.8538461538461541,102.46153846153847,0,,,35.80769230769231,0.46534653465346537,17.130620985010705,16.681799033544163,93.4,6.0,5.0,34.9,34.2,-0.3999999999999986,0.29999999999999716,0.6999999999999957,0.4384615384615387,0.23076923076923023,-0.20769230769230845,-5.0,-4.0,1.0,5.461538461538462,-2.1538461538461537,-1.8461538461538463,0.3076923076923077,6.741964226592504,1.34467961437144,7,34.53333333333333,35.58461538461539,100.75
469,469,2007/04/01,3中山4,晴,11,ダービー卿チャレンジ(G3),,15,5,9,10.9,5,13,御神本訓,56.0,芝1600,良,-9.0,1:34.1,1.0,105.0,11-10-10,35.0-35.4,35.4,468(0),,,ピカレスクコート,,9,,730.2230769230769,0.6133333333333333,110.46666666666667,0,,,34.806666666666665,0.6684782608695652,17.003188097768334,16.902412850454922,94.1,11.0,10.0,35.0,35.4,0.3999999999999986,0.0,-0.3999999999999986,-0.4466666666666678,-0.38666666666666744,0.06000000000000038,-3.0,-2.0,1.0,8.866666666666667,2.6666666666666665,3.466666666666667,0.8,6.489173676208705,0.8738385148298272,6,35.266666666666666,35.084444444444436,112.0
470,470,2007/04/29,1新潟2,晴,11,谷川岳S(OP),,16,6,12,27.3,6.0,14,芹沢純一,57,芝1400,良,-3.0,1:21.0,0.9,104.0,2-2,33.4-35.3,36.0,494(-4),,,キンシャサノキセキ,,10,,527.24,0.9,103.13333333333334,0,,,36.17333333333334,0.5466666666666666,17.28395061728395,16.833195776065917,81.0,2.0,2.0,33.4,35.3,2.6000000000000014,0.7000000000000028,-1.8999999999999986,1.3,0.4333333333333338,-0.8666666666666661,-12.0,-12.0,0.0,4.266666666666667,-5.0,-5.733333333333333,-0.7333333333333333,7.437237390321759,1.3987578194598238,6,34.9,35.59555555555555,106.25
471,471,2007/07/01,3阪神6,小雨,11,米子S(OP),,15,7,13,19.5,8,2,川田将雅,56,芝1600,良,-15.0,1:32.7,0.0,107.0,1-1,34.9-34.2,34.2,470(+8),,,トウショウカレッジ,969.2,11,,691.3928571428572,0.7933333333333333,106.86666666666666,0,,,35.36666666666667,0.569377990430622,17.25997842502697,17.075268055338714,92.7,1.0,1.0,34.9,34.2,-0.6999999999999957,0.0,0.6999999999999957,0.673333333333332,0.2799999999999983,-0.3933333333333337,-1.0,-1.0,0.0,5.2,-2.7333333333333334,-2.533333333333333,0.2,7.920503456220444,1.1526464115243662,6,34.43333333333334,35.04888888888889,106.5
472,472,2007/05/27,3東京4,晴,12,目黒記念(G2),,18,8,18,41.9,13.0,6,江田照男,53,芝2500,良,-12.0,2:32.2,0.8,100.0,5-8-9-5,30.1-35.4,35.6,480(-2),,出遅れ,ポップロック,,12,,0.0,0.5666666666666668,94.41666666666667,0,,,35.699999999999996,0.06666666666666667,16.4257555847569,16.40048587537158,152.2,5.0,5.0,30.1,35.4,5.5,0.20000000000000284,-5.299999999999997,0.7833333333333335,-0.041666666666666664,-0.8250000000000002,-1.0,-1.0,0.0,6.833333333333333,1.0833333333333333,3.5833333333333335,2.5,8.758427893840175,1.197334317329801,5,33.699999999999996,35.45277777777778,99.5
473,473,2007/07/22,2新潟4,晴,11,関越S(OP),,12,7,10,15.3,6,3,吉田豊,54,ダ1800,稍,-10.0,1:51.2,1.5,108.0,7-7-5-4,35.4-37.4,37.7,450(+18),,,マコトスパルビエロ,603.9,13,,661.5714285714286,0.54,105.0,0,,,34.94,0.7676767676767676,16.18705035971223,16.72099314992661,111.2,7.0,4.0,35.4,37.4,2.3000000000000043,0.30000000000000426,-2.0,-0.28999999999999987,-0.9200000000000003,-0.6300000000000004,1.0,4.0,3.0,9.5,4.5,5.0,0.5,5.80111132128866,1.0126472956832244,5,36.833333333333336,35.34333333333333,109.5
474,474,2007/07/01,2福島6,晴,11,ラジオNIKKEI賞(G3),,16,5,10,31.7,9,14,勝浦正樹,57,芝1800,良,0.0,1:48.5,0.8,99.0,9-10-9-12,35.4-35.4,35.8,472(-6),,,ロックドゥカンブ,,14,,755.6166666666667,0.7285714285714286,91.14285714285714,0,,,34.8,0.6043956043956044,16.589861751152075,16.65330863706061,108.5,9.0,12.0,35.4,35.4,0.3999999999999986,0.3999999999999986,0.0,-0.6571428571428574,-0.17142857142857185,0.4857142857142855,-2.0,-5.0,-3.0,9.285714285714286,0.8571428571428571,1.5714285714285714,0.7142857142857143,12.618810363897225,1.188420695713433,3,35.53333333333333,35.07619047619047,96.25
475,475,2007/06/30,2福島5,晴,11,テレビユー福島賞(1600万下),,16,6,11,2.2,1,1,後藤浩輝,57.0,芝1200,良,2.0,1:08.7,0.0,106.0,4-2,33.5-35.2,34.5,448(+6),,,(コレデイイノダ),1868.5,15,,637.6,0.40769230769230774,105.38461538461539,0,,,34.715384615384615,0.7465753424657534,17.46724890829694,17.161374645796645,68.7,4.0,2.0,33.5,35.2,1.0,-0.7000000000000028,-1.7000000000000028,0.16153846153846166,-0.37692307692307625,-0.5384615384615379,1.0,3.0,2.0,7.769230769230769,3.6153846153846154,4.538461538461538,0.9230769230769231,5.894047498821785,0.7217114014194151,4,34.4,34.787179487179486,106.25
476,476,2007/07/08,2福島8,晴,11,七夕賞(G3),,16,8,15,160.9,16,12,武士沢友,51,芝2000,良,9.0,2:01.5,1.2,100.0,4-5-4-8,35.5-36.6,37.2,470(+8),,,サンバレンティン,,16,,60.52,1.0692307692307692,98.23076923076923,0,,,36.38461538461538,0.40425531914893614,16.46090534979424,16.64953543548604,121.5,4.0,8.0,35.5,36.6,1.7000000000000028,0.6000000000000014,-1.1000000000000014,1.0999999999999999,0.5307692307692312,-0.5692307692307685,-4.0,-8.0,-4.0,5.769230769230769,-4.461538461538462,-5.076923076923077,-0.6153846153846154,5.709372888112162,1.5490121934672438,10,36.43333333333334,35.841025641025645,97.0
477,477,2006/08/27,3新潟6,晴,11,新潟記念(G3),,17,5,10,13.2,7,5,柴田善臣,55.0,芝2000,良,-2.0,1:57.6,0.4,119.0,8-8,35.0-34.7,34.7,452(-2),,,トップガンジョー,430.0,17,,329.46666666666664,0.775,109.75,0,,,34.175,0.46938775510204084,17.006802721088437,16.88629508630066,117.6,8.0,8.0,35.0,34.7,-0.29999999999999716,0.0,0.29999999999999716,-1.299999999999999,-0.25,1.049999999999999,3.0,3.0,0.0,13.0,4.5,5.25,0.75,7.11055553385247,0.7999999999999997,6,34.800000000000004,34.69166666666667,109.75
478,478,2007/07/01,3阪神6,小雨,11,米子S(OP),,15,1,1,159.4,15,11,石橋守,53,芝1600,良,-15.0,1:33.7,1.0,97.0,5-5,34.9-34.2,34.8,490(-8),,躓く,トウショウカレッジ,,18,,294.53636363636366,0.7545454545454544,99.72727272727273,0,,,35.01818181818182,0.5759493670886076,17.075773745997864,16.925061594960752,93.7,5.0,5.0,34.9,34.2,-0.10000000000000142,0.5999999999999943,0.6999999999999957,-0.19999999999999962,0.07272727272727247,0.2727272727272721,-6.0,-6.0,0.0,6.090909090909091,-1.0,-0.5454545454545454,0.45454545454545453,4.663689526544408,0.8356634091147771,7,34.63333333333333,35.06060606060606,97.25
479,479,2006/08/06,2新潟8,晴,6,2歳新馬,,16,6,11,12.1,6,1,横山典弘,54,芝1600,良,-3,1:37.7,0.0,63,9-9,36.8-34.2,33.4,474(0),,,(マイネルアナハイム),700.0,1,,700.0,0.0,63.0,0,,,33.4,1.0,16.37666325486182,16.37666325486182,97.7,9.0,9.0,36.8,34.2,-3.3999999999999986,-0.8000000000000043,2.5999999999999943,-3.3999999999999986,-0.8000000000000043,2.5999999999999943,8.0,8.0,0.0,9.0,8.0,8.0,0.0,14.5,0.1999999999999993,2,34.8,34.8,63.0
480,480,2006/08/20,3新潟4,晴,6,2歳新馬,,18,8,18,28.6,7,1,勝浦正樹,54,芝1600,良,-4,1:37.1,0.0,68,6-5,37.0-34.8,34.4,450(0),,,(コスモウィザード),700.0,2,,700.0,0.0,68.0,0,,,34.4,1.0,16.4778578784758,16.4778578784758,97.1,6.0,5.0,37.0,34.8,-2.6000000000000014,-0.3999999999999986,2.200000000000003,-2.6000000000000014,-0.3999999999999986,2.200000000000003,4.0,5.0,1.0,5.0,4.0,5.0,1.0,12.0,0.4499999999999993,2,35.4,35.4,68.0
481,481,2006/08/12,3新潟1,晴,9,ダリア賞(OP),,9,4,4,2.5,1,1,石橋脩,54.0,芝1400,稍,-1,1:22.1,0.0,93,1-1,34.8-35.6,35.6,506(0),,,(マルカハンニバル),1619.6,3,,1059.8,0.5666666666666667,80.0,0,,,36.36666666666667,1.0,17.05237515225335,16.826393142254016,82.1,1.0,1.0,34.8,35.6,0.8000000000000043,0.0,-0.8000000000000043,1.8666666666666671,0.2666666666666681,-1.599999999999999,0.0,0.0,0.0,3.6666666666666665,-0.3333333333333333,-1.0,-0.6666666666666666,12.90348790056394,1.1335784048754634,2,35.333333333333336,35.65555555555556,80.0
482,482,2006/08/12,3新潟1,晴,9,ダリア賞(OP),,9,6,6,6.8,5,2,長谷川浩,54.0,芝1400,稍,-1.0,1:22.9,0.8,83.0,7-8,34.8-35.6,35.9,452(-8),,,マイネルレーニア,645.6,4,,516.2666666666667,0.7,71.75,0,,,35.875,0.9,16.887816646562122,16.704212380936873,82.9,7.0,8.0,34.8,35.6,1.1000000000000014,0.29999999999999716,-0.8000000000000043,0.7500000000000018,-1.7763568394002505e-15,-0.7500000000000036,6.0,5.0,-1.0,6.5,4.25,4.5,0.25,14.260434775980709,0.6621178142898752,2,35.43333333333333,35.625,71.75
483,483,2006/07/30,2小倉6,晴,2,2歳未勝利,,16,3,5,2.1,1,1,小牧太,54,芝1800,良,-7,1:49.8,0.0,73,3-3-5-5,36.2-35.9,35.6,450(-12),,,(ツルマルアイ),500.0,5,,326.6666666666667,0.16666666666666666,75.0,0,,,36.333333333333336,0.9555555555555556,16.39344262295082,16.521314768842306,109.8,3.0,5.0,36.2,35.9,-0.6000000000000014,-0.29999999999999716,0.30000000000000426,0.7666666666666657,-0.06666666666666761,-0.8333333333333334,4.0,2.0,-2.0,3.6666666666666665,2.0,1.0,-1.0,4.55521678957215,1.1937336386313329,2,35.9,36.1,75.0
484,484,2006/07/30,2新潟6,晴,1,2歳未勝利,,8,3,3,2.9,2,1,小林淳一,54,芝1200,良,-3,1:10.7,0.0,72,3-3,35.7-35.0,34.7,438(-4),,向正面不利,(チューイングサイン),500.0,6,,,0.7666666666666666,73.0,0,,,35.93333333333334,0.0,16.973125884016973,16.965586582838075,70.7,3.0,3.0,35.7,35.0,-1.0,-0.29999999999999716,0.7000000000000028,1.4333333333333325,0.4666666666666662,-0.9666666666666662,2.0,2.0,0.0,3.3333333333333335,0.6666666666666666,1.0,0.3333333333333333,9.443913383762052,1.028044259747604,2,35.13333333333333,35.300000000000004,73.0
485,485,2006/08/05,2小倉7,晴,11,フェニックス賞(OP),,11,8,13,1.8,1,2,熊沢重文,54,芝1200,良,-5,1:08.4,0.1,96,1-2,33.4-34.9,35.0,428(0),,,シルバーストーン,648.2,7,,,0.05,93.0,0,,,34.75,0.0,17.543859649122805,17.569583783505685,68.4,1.0,2.0,33.4,34.9,1.6000000000000014,0.10000000000000142,-1.5,1.4499999999999993,-0.1999999999999993,-1.6499999999999986,0.0,-1.0,-1.0,2.0,0.5,0.5,0.0,5.734883511361751,0.408248290463863,2,34.43333333333334,34.333333333333336,93.0
486,486,2006/07/30,2新潟6,晴,6,2歳新馬,,18,7,13,5.0,2,1,吉田豊,54,芝1800,良,-3.0,1:50.5,0.0,65.0,16-16,36.3-34.6,33.6,494(0),,出遅れ,(シルクプログレス),700.0,8,,700.0,0.0,65.0,0,,,33.6,1.0,16.289592760180994,16.289592760180994,110.5,16.0,16.0,36.3,34.6,-2.6999999999999957,-1.0,1.6999999999999957,-2.6999999999999957,-1.0,1.6999999999999957,15.0,15.0,0.0,16.0,15.0,15.0,0.0,8.5,0.05000000000000071,2,34.833333333333336,34.833333333333336,65.0
487,487,2006/08/12,3新潟1,晴,9,ダリア賞(OP),,9,8,8,16.5,6,3,木幡初広,54,芝1400,稍,-1.0,1:22.9,0.8,83.0,3-3,34.8-35.6,36.1,468(-2),,,マイネルレーニア,402.8,9,,551.4,0.4,76.5,0,,,36.55,0.9166666666666666,16.887816646562122,16.78717411589131,82.9,3.0,3.0,34.8,35.6,1.3000000000000043,0.5,-0.8000000000000043,2.0000000000000036,-0.10000000000000142,-2.100000000000005,0.0,0.0,0.0,3.5,1.5,2.5,1.0,5.715476066494082,1.3928388277184107,2,35.5,35.91666666666667,76.5
488,488,2006/07/22,2新潟3,曇,9,マリーゴールド賞(OP),,10,1,1,47.0,8,5,小野次郎,54,芝1400,良,-5.0,1:22.9,0.7,79.0,3-3,34.0-36.1,36.5,456(0),,,ハロースピード,160.0,10,,160.0,0.3333333333333333,80.66666666666667,0,,,36.03333333333333,0.5555555555555556,16.887816646562122,17.08618532969115,82.9,3.0,3.0,34.0,36.1,2.5,0.3999999999999986,-2.1000000000000014,2.2333333333333343,0.13333333333333286,-2.1000000000000014,-2.0,-2.0,0.0,2.6666666666666665,-0.3333333333333333,-0.3333333333333333,0.0,2.680951323690902,0.8870597499605084,2,35.53333333333333,35.24444444444444,80.66666666666667
489,489,2006/07/23,2小倉4,曇,1,2歳未勝利,,15,4,6,8.4,5.0,1,和田竜二,54,芝1200,良,-13,1:08.7,0.0,84,3-2,33.5-35.2,34.8,452(-6),,,(マイネルカーロ),500.0,11,,110.0,0.35,73.0,0,,,36.45,0.8235294117647058,17.46724890829694,16.855451865315985,68.7,3.0,2.0,33.5,35.2,1.2999999999999972,-0.4000000000000057,-1.7000000000000028,2.1999999999999993,-0.05000000000000071,-2.25,1.0,2.0,1.0,2.5,0.0,1.0,1.0,9.41629792788369,1.5556349186104066,2,34.5,35.733333333333334,73.0
490,490,2006/07/02,2福島6,雨,1,2歳未勝利,,8,1,1,1.4,1,1,柴田善臣,54,芝1200,重,25,1:12.7,0.0,74,3-3,35.3-37.4,37.1,464(-4),,,(リラ),500.0,12,,,0.1,75.0,0,,,36.35,0.0,16.506189821182943,16.775822183318745,72.7,3.0,3.0,35.3,37.4,1.8000000000000043,-0.29999999999999716,-2.1000000000000014,1.4500000000000028,-0.1999999999999993,-1.6500000000000021,2.0,2.0,0.0,3.0,1.5,1.5,0.0,2.0548046676563256,1.1841546445554403,2,36.6,35.93333333333334,75.0
491,491,2006/07/29,2新潟5,曇,1,2歳未勝利,,13,3,3,73.2,8,1,勝浦正樹,54,芝1600,稍,-2,1:36.1,0.0,81,13-12,35.9-35.1,34.6,430(0),,出遅れ,(アイアムジュピター),500.0,13,,500.0,0.55,70.5,0,,,35.0,1.0,16.64932362122789,16.68120777161673,96.1,13.0,12.0,35.9,35.1,-1.2999999999999972,-0.5,0.7999999999999972,0.1999999999999993,-1.0500000000000007,-1.25,11.0,12.0,1.0,14.0,7.0,8.0,1.0,9.273618495495704,0.5354126134736324,2,35.199999999999996,35.28333333333333,70.5
492,492,2006/06/17,4京都1,曇,5,2歳新馬,,8,6,6,2.6,2,1,ボス,54,芝1400,良,-9,1:23.3,0.0,75,3-3,35.8-35.7,35.4,476(0),,出遅れ,(アドマイヤデューク),700.0,14,,700.0,0.0,75.0,0,,,35.4,1.0,16.80672268907563,16.80672268907563,83.3,3.0,3.0,35.8,35.7,-0.3999999999999986,-0.30000000000000426,0.09999999999999432,-0.3999999999999986,-0.30000000000000426,0.09999999999999432,2.0,2.0,0.0,3.0,2.0,2.0,0.0,1.0,0.4499999999999993,2,35.63333333333333,35.63333333333333,75.0
493,493,2006/08/12,3新潟1,晴,9,ダリア賞(OP),,9,8,9,6.7,4,8,勝浦正樹,54,芝1400,稍,-1,1:23.4,1.3,77,8-6,34.8-35.6,36.3,448(+10),,,マイネルレーニア,,15,,0.0,0.65,76.0,0,,,36.15,0.125,16.786570743405274,16.832103937103483,83.4,8.0,6.0,34.8,35.6,1.5,0.6999999999999957,-0.8000000000000043,1.5,0.04999999999999716,-1.4500000000000028,-2.0,0.0,2.0,6.0,1.5,2.5,1.0,0.9428090415820634,0.7874007874011802,2,35.56666666666667,35.63333333333333,76.0
494,494,2006/07/29,2新潟5,曇,3,2歳新馬,,13,8,12,8.9,5,1,吉田隼人,53,芝1200,稍,-2,1:11.4,0.0,63,4-2,35.6-35.8,35.4,430(0),,,(エイワンキセキ),700.0,16,,,0.0,63.0,0,,,35.4,0.0,16.806722689075627,16.806722689075627,71.4,4.0,2.0,35.6,35.8,-0.20000000000000284,-0.3999999999999986,-0.19999999999999574,-0.20000000000000284,-0.3999999999999986,-0.19999999999999574,1.0,3.0,2.0,2.0,1.0,3.0,2.0,5.0,0.25,2,35.599999999999994,35.599999999999994,63.0
495,495,2006/08/12,3新潟1,晴,9,ダリア賞(OP),,9,5,5,4.2,2,7,吉田隼人,54,芝1400,稍,-1.0,1:23.4,1.3,77.0,3-3,34.8-35.6,36.6,428(0),,,マイネルレーニア,,17,,350.0,0.65,76.0,0,,,35.650000000000006,0.76,16.786570743405274,16.683440812117144,83.4,3.0,3.0,34.8,35.6,1.8000000000000043,1.0,-0.8000000000000043,-0.04999999999999716,0.10000000000000142,0.14999999999999858,-4.0,-4.0,0.0,5.5,1.5,1.5,0.0,0.9428090415820634,0.9463379711052261,2,35.666666666666664,35.63333333333333,76.0
496,496,2006/08/12,3新潟1,晴,9,ダリア賞(OP),,9,2,2,30.0,8,5,武士沢友,54,芝1400,稍,-1.0,1:23.2,1.1,79.0,3-3,34.8-35.6,36.4,476(-4),,,マイネルレーニア,160.0,18,,430.0,0.6000000000000001,72.5,0,,,36.3,0.84,16.826923076923077,16.736886033110764,83.2,3.0,3.0,34.8,35.6,1.6000000000000014,0.7999999999999972,-0.8000000000000043,1.1500000000000021,0.3000000000000007,-0.8500000000000014,-2.0,-2.0,0.0,3.0,0.0,0.0,0.0,5.436502143433363,0.8055363982396376,2,35.6,35.81666666666666,72.5
497,497,2006/05/06,1新潟3,晴,11,新潟大賞典(G3),,16,8,16,15.5,8,13,江田照男,56.0,芝2000,良,4.0,2:00.4,1.3,100.0,3-3,36.1-35.0,36.0,470(0),,,オースミグラスワン,,1,,0.0,1.06,101.4,0,,,36.42,0.5454545454545454,16.611295681063122,16.376576533188338,120.4,3.0,3.0,36.1,35.0,-0.10000000000000142,1.0,1.1000000000000014,-0.4600000000000023,0.6999999999999986,1.1600000000000008,-10.0,-10.0,0.0,3.6,-6.2,-5.6,0.6,7.28964257620968,1.637749132871767,7,35.699999999999996,36.339999999999996,99.75
498,498,2006/07/09,2福島8,曇,11,七夕賞(G3),,16,4,7,25.0,8.0,13,北村宏司,55.0,芝2000,良,3.0,2:01.2,1.9,101.0,3-5-3-4,35.7-36.8,38.1,490(+2),,,メイショウカイドウ,,2,,302.6,1.2000000000000002,97.0,0,,,36.93333333333334,0.5964912280701754,16.5016501650165,16.512670767705462,121.2,3.0,4.0,35.7,36.8,2.3999999999999986,1.3000000000000043,-1.0999999999999943,1.3500000000000003,0.6833333333333348,-0.6666666666666655,-9.0,-10.0,-1.0,4.166666666666667,-5.166666666666667,-5.833333333333333,-0.6666666666666666,9.326284996542551,1.8006801436101405,5,36.86666666666667,36.25555555555556,99.0
499,499,2006/06/04,3東京6,晴,11,安田記念(G1),,18,2.0,3,7.4,5.0,9,武豊,58.0,芝1600,良,-5.0,1:33.6,1.0,114.0,17-15,34.8-34.5,34.3,474(-6),,,ブリッシュラック,,3,,641.6,0.6666666666666666,113.33333333333333,0,,,33.800000000000004,0.6888888888888889,17.094017094017094,17.109257644096317,93.6,17.0,15.0,34.8,34.5,-0.5,-0.20000000000000284,0.29999999999999716,-1.2333333333333343,-0.6666666666666666,0.5666666666666677,6.0,8.0,2.0,15.0,9.333333333333334,9.666666666666666,0.3333333333333333,5.717298313014636,0.5356071321407121,7,34.53333333333333,34.43333333333333,113.33333333333333
500,500,2006/06/04,3東京6,晴,11,安田記念(G1),,18,5.0,9,132.5,17.0,18,四位洋文,58.0,芝1600,良,-5.0,1:35.5,2.9,88.0,2-2,34.8-34.5,37.3,488(-4),,,ブリッシュラック,,4,,102.5,1.3,94.0,0,,,36.24,0.37037037037037035,16.75392670157068,16.836576949604954,95.5,2.0,2.0,34.8,34.5,2.5,2.799999999999997,0.29999999999999716,1.2799999999999983,1.159999999999998,-0.12000000000000029,-16.0,-16.0,0.0,2.2,-8.2,-8.2,0.0,10.354816378006044,1.4334302292829675,7,35.53333333333333,35.42666666666667,96.5
501,501,2006/07/02,4京都6,晴,11,米子S(OP),,11,3,3,7.4,4,1,高田潤,51.0,芝1600,重,16.0,1:34.6,0.0,121.0,5-4,35.5-36.1,35.1,432(-4),,,(ディープサマー),2425.9,5,,1080.3000000000002,0.45,106.75,0,,,35.400000000000006,0.72,16.913319238900634,16.88216774547356,94.6,5.0,4.0,35.5,36.1,-0.3999999999999986,-1.0,-0.6000000000000014,-0.17499999999999716,-0.04999999999999716,0.125,3.0,4.0,1.0,3.0,-1.5,-1.0,0.5,8.657944328765344,0.9785703858180071,5,35.56666666666667,35.475,106.75
502,502,2006/07/02,4京都6,晴,11,米子S(OP),,11,6,7,11.4,6.0,3,小牧太,55.0,芝1600,重,16.0,1:35.1,0.5,117.0,11-11,35.5-36.1,34.9,506(0),,,ワディラム,603.7,6,,201.23333333333335,1.7,97.66666666666667,0,,,36.599999999999994,0.30952380952380953,16.824395373291274,16.530413643611507,95.1,11.0,11.0,35.5,36.1,-0.6000000000000014,-1.2000000000000028,-0.6000000000000014,1.3666666666666647,0.5666666666666652,-0.7999999999999995,8.0,8.0,0.0,9.333333333333334,-1.3333333333333333,-1.6666666666666667,-0.3333333333333333,13.647344063956181,2.168524844220144,4,35.5,35.955555555555556,97.66666666666667
503,503,2006/04/15,2阪神7,雨,11,読売マイラーズC(G2),,11,7,8,23.5,6,4,柴原央明,57.0,芝1600,稍,18.0,1:36.6,0.4,105.0,4-5-3,36.7-34.9,35.0,508(+6),,,ダイワメジャー,900.0,7,,1264.6750000000002,0.30000000000000004,109.0,0,,,34.5,0.7962962962962963,16.563146997929607,16.863316736448446,96.6,4.0,3.0,36.7,34.9,-1.7000000000000028,0.10000000000000142,1.8000000000000043,-1.450000000000001,-0.09999999999999787,1.3500000000000032,-1.0,0.0,1.0,3.5,-0.25,-0.75,-0.5,5.953150426454887,0.6343500610861467,8,35.53333333333334,35.016666666666666,109.0
504,504,2006/07/09,2福島8,曇,11,七夕賞(G3),,16,8,15,45.8,12,11,江田照男,56.0,芝2000,良,3.0,2:01.0,1.7,102.0,8-11-9-9,35.7-36.8,37.5,498(0),,,メイショウカイドウ,,8,,1191.3,0.85,102.16666666666667,0,,,35.38333333333333,0.5932203389830508,16.52892561983471,16.9200805240777,121.0,8.0,9.0,35.7,36.8,1.7999999999999972,0.7000000000000028,-1.0999999999999943,0.34999999999999903,-0.05000000000000071,-0.39999999999999974,-2.0,-3.0,-1.0,10.5,2.1666666666666665,2.0,-0.16666666666666666,7.345691504104253,1.390639259844338,6,36.666666666666664,35.28333333333333,105.0
505,505,2006/03/11,1阪神5,晴,11,大阪城S(OP),,12,5,5,3.1,1.0,11,安藤勝己,57.0,芝2000,良,8.0,2:01.9,1.2,103.0,3-3-4-3,35.5-36.2,37.0,518(-2),,,マチカネメニモミヨ,,9,,,1.2,103.0,0,,,37.0,0.0,16.406890894175554,16.406890894175554,121.9,3.0,3.0,35.5,36.2,1.5,0.7999999999999972,-0.7000000000000028,1.5,0.7999999999999972,-0.7000000000000028,-8.0,-8.0,0.0,3.0,-8.0,-8.0,0.0,3.0,1.3999999999999986,5,36.233333333333334,36.233333333333334,103.0
506,506,2006/07/02,4京都6,晴,11,米子S(OP),,11,1,1,5.5,2,4,福永祐一,58.0,芝1600,重,16.0,1:35.4,0.8,114.0,10-10,35.5-36.1,35.4,502(+2),,,ワディラム,360.0,10,,180.0,1.1,106.5,0,,,36.3,0.6296296296296297,16.771488469601675,16.523176422865937,95.4,10.0,10.0,35.5,36.1,-0.10000000000000142,-0.7000000000000028,-0.6000000000000014,1.0,-0.3000000000000007,-1.3000000000000007,6.0,6.0,0.0,12.0,6.0,7.5,1.5,6.236095644623236,1.4696938456699074,8,35.666666666666664,36.06666666666666,106.5
507,507,2006/07/09,1函館8,曇,11,巴賞(OP),,14,4,6,63.2,12,10,武幸四郎,55.0,芝1800,良,14.0,1:51.3,0.6,98.0,3-3-3-4,35.6-37.8,37.7,456(+2),,,モノポール,,11,,121.04,1.04,95.2,0,,,36.279999999999994,0.4225352112676056,16.172506738544474,16.593184300039496,111.3,3.0,4.0,35.6,37.8,2.1000000000000014,-0.09999999999999432,-2.1999999999999957,0.9,0.3800000000000011,-0.5199999999999989,-6.0,-7.0,-1.0,7.0,-2.2,-2.8,-0.6,7.197607627229727,1.7451520150277888,9,37.03333333333333,35.85333333333333,93.25
508,508,2006/07/02,4京都6,晴,11,米子S(OP),,11,7,9,2.6,1,7,武豊,52.0,芝1600,重,16.0,1:35.8,1.2,105.0,8-8,35.5-36.1,36.1,454(+4),,,ワディラム,,12,,773.02,0.5800000000000001,100.8,0,,,36.019999999999996,0.7,16.701461377870565,16.700031860331308,95.8,8.0,8.0,35.5,36.1,0.6000000000000014,0.0,-0.6000000000000014,0.8999999999999986,-0.4200000000000017,-1.3200000000000003,1.0,1.0,0.0,7.6,3.0,5.4,2.4,7.2264944628929335,1.1205157542647743,3,35.9,35.86,100.75
