,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
143,143,2008/10/26,4京都6,雨,5,2歳新馬,,11,2,2,2.7,2,2,小牧太,55.0,芝1800,良,-1,1:51.9,0.2,77,7-7,38.1-34.2,33.6,520(0),,,アンライバルド,280.0,14,23521.2,1680.0857142857144,0.7285714285714285,101.28571428571429
144,144,2008/12/14,5阪神4,晴,7,3歳以上1000万下,,12,1,1,1.4,1,1,岩田康誠,57.0,芝1600,良,5,1:35.1,-0.3,103,7-7,35.0-36.6,35.1,480(-10),,,(バブルウイズアラン),1050.0,15,18028.3,563.384375,0.5000000000000001,99.59375
145,145,2009/06/06,3東京5,曇,11.0,ユニコーンS(G3),,16,5.0,9,4.6,2.0,2,小林慎一,56,ダ1600,不,-17.0,1:35.8,0.3,101.0,5-4,34.3-36.2,36.1,506(+2),,,シルクメビウス,1517.6,16,10558.4,1055.84,1.19,96.3
146,146,2009/08/09,2新潟8,雨,11,関屋記念(G3),,18,3,5,7.7,3,16,松岡正海,57.0,芝1600,稍,3.0,1:34.1,1.4,99.0,15-12,34.6-33.7,34.0,506(+10),,アオル,スマイルジャック,0.0,17,18587.7,714.9115384615385,0.6576923076923076,106.61538461538461
147,147,2008/03/16,2中山6,晴,6,3歳500万下,,9,8,8,5.6,3,5,吉田隼人,56.0,芝2000,良,6.0,2:04.2,0.5,88.0,2-2-2-2,37.1-35.1,35.6,504(-8),,,クリスタルウイング,70.0,18,19189.600000000002,767.5840000000001,0.22,100.16
148,148,2008/06/08,3東京6,晴,11.0,安田記念(G1),,18,3.0,5,4.1,2.0,1,岩田康誠,56.0,芝1600,良,-3.0,1:32.7,-0.6,120.0,3-4,34.6-34.8,34.0,486(+8),,,(アルマダ),10386.4,1,99122.20000000001,5216.957894736843,0.08421052631578947,111.15789473684211
149,149,2008/11/30,5東京8,晴,10.0,ジャパンC(G1),,17,5.0,9,3.4,1.0,2,四位洋文,55.0,芝2400,良,-5.0,2:25.6,0.1,110.0,12-12-11-9,36.6-34.4,33.8,518(+8),,,スクリーンヒーロー,10110.4,2,60870.7,3804.41875,0.09375,97.875
150,150,2008/10/12,4東京2,晴,11.0,毎日王冠(G2),,16,5.0,9,14.5,4.0,5,横山典弘,58.0,芝1800,良,-13.0,1:45.1,0.5,117.0,9-9-9,35.8-33.8,33.2,450(-16),,,スーパーホーネット,650.0,4,45740.5,2407.3947368421054,0.42631578947368426,112.94736842105263
151,151,2008/05/17,2東京7,曇,11.0,京王杯スプリングC(G2),,17,6.0,12,5.9,2.0,1,藤岡佑介,58.0,芝1400,良,-5.0,1:20.8,-0.3,119.0,9-7,34.7-34.6,33.0,462(-6),,,(キストゥヘヴン),6123.2,7,44409.0,2114.714285714286,0.5571428571428572,107.95238095238095
152,152,2008/06/08,3東京6,晴,11.0,安田記念(G1),,18,8.0,16,15.5,5.0,2,ホワイト,58.0,芝1600,良,-3.0,1:33.3,0.6,112.0,2-2,34.6-34.8,34.8,512(+6),,,ウオッカ,4110.4,8,4110.4,2055.2,0.75,106.5
153,153,2008/11/29,5東京7,晴,11.0,キャピタルS(OP),,18,2.0,4,19.8,8.0,1,津村明秀,56.0,芝1600,良,-4.0,1:33.0,-0.4,116.0,4-5,33.8-35.1,34.2,478(-6),,出遅れ,(ゲイルスパーキー),2442.0,10,18019.399999999998,621.3586206896551,0.5896551724137932,102.48275862068965
154,154,2009/02/14,1東京5,晴,11.0,バレンタインS(OP),,16,8.0,16,4.0,1.0,1,内田博幸,57.0,芝1400,良,-6.0,1:21.3,0.0,109.0,9-8,35.4-34.3,33.7,548(+9),,,(コレデイイノダ),2335.7,11,23428.5,732.140625,0.3125,104.84375
155,155,2008/02/02,1東京1,曇,11.0,東京新聞杯(G3),,16,4.0,7,10.2,6.0,1,藤田伸二,57.0,芝1600,良,-10.0,1:32.8,0.0,110.0,1-2,35.0-35.1,34.9,470(+6),,,(リキッドノーツ),4163.0,15,38399.4,1669.5391304347827,0.42608695652173906,103.6086956521739
156,156,2007/12/16,5阪神6,晴,9.0,北摂特別(1000万下),,16,6.0,12,9.0,3.0,1,福永祐一,55.0,芝1200,良,-7.0,1:08.9,-0.2,97.0,10-11,34.2-34.7,34.0,526(0),,,(バルバレスコ),1521.3,16,15157.599999999999,688.9818181818181,0.5818181818181819,96.36363636363636
157,157,2009/05/10,3京都6,晴,10.0,都大路S(OP),,18,2.0,3,32.0,10.0,4,木村健,57.0,芝1600,良,-5.0,1:33.3,0.3,105.0,1-1,35.0-34.8,35.1,506(-12),,,ライブコンサート,350.0,17,24220.5,1100.9318181818182,0.7590909090909093,105.95454545454545
158,158,2006/11/12,6京都4,晴,8.0,黄菊賞(500万下),,8,7.0,7,3.0,2.0,2,四位洋文,54.0,芝1800,良,0.0,1:49.5,0.2,88.0,5-2,36.5-34.2,34.1,492(-2),,出遅れ,マイネルソリスト,406.0,1,56800.2,4057.157142857143,0.1928571428571429,109.28571428571429
159,159,2007/02/25,1阪神2,晴,11.0,阪急杯(G3),,16,3.0,5,9.6,4.0,1,幸英明,56.0,芝1400,良,-10.0,1:20.5,0.0,110.0,5-4,34.3-34.8,34.4,460(+2),,,(プリサイスマシーン),2894.6,3,26343.9,1386.521052631579,0.3421052631578947,109.78947368421052
160,160,2006/07/23,2函館4,曇,9.0,函館記念(G3),,16,2.0,4,5.2,2.0,2,後藤浩輝,57.0,芝2000,稍,32.0,2:05.3,0.2,108.0,6-4-3-3,35.5-39.4,39.2,474(+4),,,エリモハリアー,1716.6,4,29188.6,1716.9764705882353,0.31176470588235294,112.0
161,161,2007/11/18,5京都6,曇,11.0,マイルチャンピオンS(G1),,18,6.0,11,8.2,5.0,3,武豊,57.0,芝1600,良,-7.0,1:32.8,0.1,119.0,14-13,34.4-34.7,33.8,468(+8),,,ダイワメジャー,2557.0,5,40328.20000000001,2016.4100000000005,0.07499999999999997,114.05
162,162,2006/07/30,2小倉6,晴,10.0,小倉記念(G3),,13,4.0,4,2.8,2.0,5,岩田康誠,57.5,芝2000,良,-7.0,1:58.3,0.5,106.0,1-1-1-1,34.7-35.3,35.8,500(0),,,スウィフトカレント,430.0,6,23870.5,1591.3666666666666,0.4799999999999999,108.4
